person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt
24,48720,RENT,2,MEDICAL,C,1500,0.1435,0,0.030788177,Y,2,10.79386543,7.313886832
24,50000,RENT,1,DEBTCONSOLIDATION,C,1500,0.1426,0,0.03,N,2,10.81979828,7.313886832
24,50400,RENT,8,DEBTCONSOLIDATION,A,1500,0.1099,0,0.029761905,N,4,10.8277663,7.313886832
25,50500,RENT,0,MEDICAL,B,1500,0.1189,0,0.02970297,N,3,10.82974842,7.313886832
24,51600,RENT,4,HOMEIMPROVEMENT,C,1500,0.1261,0,0.029069767,Y,2,10.85129633,7.313886832
26,51996,RENT,10,VENTURE,C,1500,0.1385,0,0.028848373,Y,4,10.8589413,7.313886832
25,28000,OWN,4,VENTURE,B,12200,0.1253,0,0.435714286,N,4,10.2399955,9.409273195
22,28000,MORTGAGE,1,DEBTCONSOLIDATION,B,10750,0.1114,0,0.383928571,N,2,10.2399955,9.282754052
21,52000,RENT,5,EDUCATION,B,1500,0.1199,0,0.028846154,N,3,10.85901823,7.313886832
24,54000,RENT,8,MEDICAL,C,1500,0.1417,0,0.027777778,Y,2,10.89675784,7.313886832
25,28000,MORTGAGE,3,EDUCATION,A,5000,0.08,0,0.178571429,N,2,10.2399955,8.517393171
26,28000,OWN,5,PERSONAL,D,4000,0.1537,0,0.142857143,N,3,10.2399955,8.294299609
23,54000,RENT,7,PERSONAL,B,1500,0.0962,0,0.027777778,N,3,10.89675784,7.313886832
25,28000,MORTGAGE,9,MEDICAL,A,4000,0.0768,0,0.142857143,N,2,10.2399955,8.294299609
26,54000,RENT,1,HOMEIMPROVEMENT,C,1500,0.1398,0,0.027777778,Y,4,10.89675784,7.313886832
24,28000,OTHER,0,EDUCATION,B,9000,0.1083,1,0.321428571,N,3,10.2399955,9.105090961
26,55400,RENT,1,MEDICAL,C,1500,0.1284,0,0.027075812,N,4,10.92235292,7.313886832
25,57000,RENT,9,HOMEIMPROVEMENT,C,1500,0.1099,0,0.026315789,N,3,10.95082409,7.313886832
21,51000,RENT,0,HOMEIMPROVEMENT,D,1500,0.1558,1,0.029411765,Y,4,10.83960052,7.313886832
22,57160,RENT,2,MEDICAL,B,1500,0.1136,0,0.026242127,N,3,10.95362713,7.313886832
24,57996,RENT,2,DEBTCONSOLIDATION,B,1500,0.1075,0,0.025863853,N,4,10.96814656,7.313886832
22,58000,RENT,6,EDUCATION,A,1500,0.0542,0,0.025862069,N,2,10.96821553,7.313886832
22,60000,RENT,6,MEDICAL,C,1500,0.1357,0,0.025,Y,2,11.00211651,7.313886832
25,63000,RENT,0,DEBTCONSOLIDATION,B,1500,0.1242,0,0.023809524,N,4,11.05090588,7.313886832
25,63128,RENT,4,VENTURE,A,1500,0.0749,0,0.023761247,N,4,11.05293553,7.313886832
22,71000,RENT,6,EDUCATION,A,1500,0.0699,0,0.021126761,N,3,11.17044924,7.313886832
24,69764,RENT,2,PERSONAL,D,1500,0.1442,1,0.021501061,Y,4,11.15288773,7.313886832
25,28176,OWN,3,MEDICAL,B,1000,0.0963,0,0.035491198,N,4,10.24626132,6.908754779
23,28296,MORTGAGE,4,PERSONAL,B,7000,0.1099,0,0.247384789,N,4,10.25051107,8.853808275
26,96000,RENT,4,PERSONAL,D,1500,0.1099,0,0.015625,Y,2,11.47211389,7.313886832
23,155004,RENT,4,MEDICAL,C,1500,0.1099,0,0.00967717,N,3,11.95121265,7.313886832
23,10008,RENT,4,DEBTCONSOLIDATION,B,1600,0.1036,1,0.159872102,N,2,9.211239967,7.378383713
24,28440,MORTGAGE,4,MEDICAL,B,6000,0.0999,0,0.210970464,N,3,10.25558705,8.699681401
21,12000,RENT,3,EDUCATION,B,1600,0.1059,1,0.133333333,N,2,9.392745259,7.378383713
24,14400,RENT,0,PERSONAL,D,1600,0.1825,1,0.111111111,N,3,9.575052928,7.378383713
24,15120,RENT,4,MEDICAL,A,1600,0.0751,0,0.105820106,N,3,9.623839785,7.378383713
21,15360,RENT,0,EDUCATION,B,1600,0.1269,0,0.104166667,N,2,9.639587109,7.378383713
22,21600,RENT,6,PERSONAL,D,1600,0.1099,0,0.074074074,Y,4,9.980494889,7.378383713
24,28500,OWN,4,VENTURE,D,3500,0.1459,0,0.122807018,N,3,10.25769445,8.160803921
23,22800,RENT,0,PERSONAL,C,1600,0.1306,0,0.070175439,N,2,10.03455967,7.378383713
22,20000,RENT,7,EDUCATION,A,1675,0.0774,0,0.08375,N,3,9.903537551,7.424165281
21,28500,OWN,0,EDUCATION,C,4800,0.1287,0,0.168421053,N,3,10.25769445,8.476579509
22,28500,MORTGAGE,1,DEBTCONSOLIDATION,A,8500,0.0768,0,0.298245614,N,4,10.25769445,9.047939083
23,24960,RENT,3,MEDICAL,B,1675,0.1111,0,0.067107372,N,3,10.12506989,7.424165281
23,28800,RENT,1,PERSONAL,D,1675,0.1521,1,0.058159722,Y,2,10.26816539,7.424165281
23,46300,RENT,0,PERSONAL,A,1675,0.0654,0,0.036177106,N,3,10.74291884,7.424165281
24,60000,RENT,0,HOMEIMPROVEMENT,A,1675,0.0654,0,0.027916667,N,4,11.00211651,7.424165281
21,28596,MORTGAGE,3,PERSONAL,A,2000,0.0729,0,0.069939852,N,4,10.2610571,7.601402335
23,17688,RENT,0,PERSONAL,B,1700,0.1111,0,0.096110357,N,3,9.780698256,7.438971592
23,18600,RENT,2,DEBTCONSOLIDATION,B,1700,0.0999,0,0.091397849,N,3,9.830970622,7.438971592
23,28644,MORTGAGE,2,EDUCATION,B,10000,0.1075,0,0.349113252,N,2,10.26273419,9.210440367
23,45000,RENT,2,DEBTCONSOLIDATION,C,1700,0.1472,0,0.037777778,N,2,10.71443999,7.438971592
21,28692,MORTGAGE,5,EDUCATION,B,3000,0.1075,0,0.104558762,N,2,10.26440847,8.006700845
21,9600,RENT,0,EDUCATION,A,1750,0.0894,1,0.182291667,N,2,9.169622539,7.467942332
21,28776,MORTGAGE,4,EDUCATION,A,8000,0.089,0,0.278009452,N,4,10.26733174,8.987321813
26,28800,OWN,8,EDUCATION,A,6000,0.089,0,0.208333333,N,3,10.26816539,8.699681401
26,9840,RENT,5,VENTURE,B,1750,0.0999,1,0.177845528,N,4,9.194312611,7.467942332
22,28800,OWN,6,EDUCATION,A,8875,0.089,0,0.308159722,N,3,10.26816539,9.091106284
22,10000,RENT,4,DEBTCONSOLIDATION,C,1750,0.1472,1,0.175,Y,3,9.210440367,7.467942332
23,10000,RENT,1,DEBTCONSOLIDATION,D,1750,0.1505,1,0.175,Y,3,9.210440367,7.467942332
26,28800,MORTGAGE,2,VENTURE,A,5150,0.0662,0,0.178819444,N,2,10.26816539,8.54694615
25,10008,RENT,4,VENTURE,A,1750,0.0749,1,0.174860112,N,3,9.211239967,7.467942332
23,17000,RENT,0,VENTURE,B,1750,0.1095,0,0.102941176,N,3,9.741027445,7.467942332
26,22000,RENT,2,MEDICAL,B,1750,0.1099,0,0.079545455,N,3,9.998843186,7.467942332
23,22800,RENT,3,PERSONAL,D,1750,0.157,1,0.076754386,Y,2,10.03455967,7.467942332
26,96000,RENT,2,HOMEIMPROVEMENT,A,1750,0.0654,0,0.018229167,N,2,11.47211389,7.467942332
23,22800,RENT,5,EDUCATION,A,1775,0.0699,0,0.077850877,N,4,10.03455967,7.482118924
21,40000,RENT,0,EDUCATION,A,1775,0.0654,0,0.044375,N,3,10.59665973,7.482118924
23,45000,RENT,0,EDUCATION,C,1775,0.1272,0,0.039444444,Y,2,10.71443999,7.482118924
24,28800,MORTGAGE,8,HOMEIMPROVEMENT,A,1400,0.089,1,0.048611111,N,3,10.26816539,7.244941546
24,14400,RENT,3,DEBTCONSOLIDATION,A,1800,0.0692,0,0.125,N,3,9.575052928,7.496097345
23,28800,MORTGAGE,6,MEDICAL,B,5000,0.1199,0,0.173611111,N,3,10.26816539,8.517393171
24,28800,MORTGAGE,6,DEBTCONSOLIDATION,A,6075,0.0849,0,0.2109375,N,2,10.26816539,8.712101864
24,28800,MORTGAGE,1,PERSONAL,B,3500,0.0999,0,0.121527778,N,4,10.26816539,8.160803921
21,18000,RENT,5,PERSONAL,A,1800,0.0662,0,0.1,N,3,9.798182591,7.496097345
23,28800,MORTGAGE,4,MEDICAL,A,10625,0.1099,0,0.368923611,N,2,10.26816539,9.271059107
26,18000,RENT,1,VENTURE,C,1800,0.138,0,0.1,Y,3,9.798182591,7.496097345
22,18000,RENT,1,MEDICAL,B,1800,0.1218,1,0.1,N,3,9.798182591,7.496097345
24,28800,OWN,4,EDUCATION,A,7500,0.0849,0,0.260416667,N,2,10.26816539,8.922791624
22,28800,MORTGAGE,0,VENTURE,B,11500,0.1099,0,0.399305556,N,3,10.26816539,9.350189267
22,28800,MORTGAGE,2,MEDICAL,A,10000,0.0749,0,0.347222222,N,2,10.26816539,9.210440367
24,21000,RENT,2,MEDICAL,B,1800,0.1065,0,0.085714286,N,2,9.952325335,7.496097345
21,28800,MORTGAGE,0,DEBTCONSOLIDATION,A,5000,0.0749,0,0.173611111,N,3,10.26816539,8.517393171
22,28800,OWN,2,DEBTCONSOLIDATION,D,10000,0.1649,0,0.347222222,N,4,10.26816539,9.210440367
26,22584,RENT,4,PERSONAL,A,1800,0.0849,0,0.079702444,N,2,10.02504125,7.496097345
23,28800,MORTGAGE,0,MEDICAL,A,6000,0.0749,0,0.208333333,N,2,10.26816539,8.699681401
24,24000,RENT,0,MEDICAL,B,1800,0.1126,0,0.075,N,2,10.08585078,7.496097345
23,25000,RENT,2,MEDICAL,B,1800,0.1269,1,0.072,N,3,10.1266711,7.496097345
25,28800,MORTGAGE,4,EDUCATION,A,1000,0.0542,0,0.034722222,N,3,10.26816539,6.908754779
22,28800,OWN,2,PERSONAL,A,2000,0.1099,0,0.069444444,N,2,10.26816539,7.601402335
25,28000,RENT,0,MEDICAL,B,1800,0.1253,0,0.064285714,N,3,10.2399955,7.496097345
22,45000,RENT,4,VENTURE,D,1800,0.1649,0,0.04,N,4,10.71443999,7.496097345
25,45000,RENT,2,DEBTCONSOLIDATION,C,1800,0.1261,0,0.04,Y,4,10.71443999,7.496097345
23,28800,OWN,2,PERSONAL,B,3000,0.1111,0,0.104166667,N,4,10.26816539,8.006700845
23,28800,MORTGAGE,7,DEBTCONSOLIDATION,B,8400,0.0963,0,0.291666667,N,3,10.26816539,9.036106025
26,45000,RENT,5,MEDICAL,D,1800,0.1411,0,0.04,Y,2,10.71443999,7.496097345
24,28800,OWN,8,VENTURE,B,6000,0.1074,0,0.208333333,N,2,10.26816539,8.699681401
22,45336,RENT,6,VENTURE,D,1800,0.1521,0,0.039703547,N,3,10.72187876,7.496097345
23,48000,RENT,4,PERSONAL,B,1800,0.1149,0,0.0375,N,4,10.77897712,7.496097345
21,48000,RENT,1,DEBTCONSOLIDATION,C,1800,0.1335,0,0.0375,Y,2,10.77897712,7.496097345
23,50960,RENT,7,VENTURE,D,1800,0.1602,0,0.035321821,N,2,10.83881591,7.496097345
21,28800,MORTGAGE,2,PERSONAL,C,5500,0.1323,0,0.190972222,Y,2,10.26816539,8.612685173
22,57000,RENT,0,DEBTCONSOLIDATION,C,1800,0.1427,0,0.031578947,N,3,10.95082409,7.496097345
22,58000,RENT,3,PERSONAL,B,1800,0.1218,0,0.031034483,N,2,10.96821553,7.496097345
22,71004,RENT,6,EDUCATION,B,1800,0.1112,0,0.025350684,N,4,11.17050558,7.496097345
22,73000,RENT,1,VENTURE,C,1800,0.1141,0,0.024657534,N,3,11.19822842,7.496097345
26,75000,RENT,1,VENTURE,B,1800,0.0925,0,0.024,N,2,11.22525673,7.496097345
24,75000,RENT,5,HOMEIMPROVEMENT,A,1800,0.0894,0,0.024,N,4,11.22525673,7.496097345
24,28800,MORTGAGE,5,DEBTCONSOLIDATION,C,5500,0.1099,0,0.190972222,Y,3,10.26816539,8.612685173
21,14400,RENT,2,VENTURE,D,1825,0.1562,1,0.126736111,N,2,9.575052928,7.509883061
22,28800,MORTGAGE,4,PERSONAL,B,14500,0.0988,0,0.503472222,N,2,10.26816539,9.581972892
25,19200,RENT,0,PERSONAL,C,1825,0.1268,0,0.095052083,Y,2,9.86271764,7.509883061
25,28800,MORTGAGE,9,HOMEIMPROVEMENT,B,6250,0.1025,0,0.217013889,N,2,10.26816539,8.74049673
24,35000,RENT,4,EDUCATION,A,1850,0.0712,0,0.052857143,N,2,10.46313191,7.523481313
21,13200,RENT,2,DEBTCONSOLIDATION,A,1875,0.0699,0,0.142045455,N,3,9.488047863,7.53689713
24,14400,RENT,1,EDUCATION,C,1875,0.1349,0,0.130208333,Y,2,9.575052928,7.53689713
26,19392,RENT,7,DEBTCONSOLIDATION,C,1900,0.1099,0,0.097978548,Y,3,9.872667455,7.550135342
22,26500,RENT,3,DEBTCONSOLIDATION,A,1900,0.0729,1,0.071698113,N,3,10.18493775,7.550135342
24,32000,RENT,5,MEDICAL,C,1900,0.1349,0,0.059375,Y,2,10.37352243,7.550135342
23,30000,RENT,0,PERSONAL,B,1925,0.1218,0,0.064166667,N,2,10.30898599,7.563200592
25,42000,RENT,4,EDUCATION,A,1925,0.0617,0,0.045833333,N,4,10.64544871,7.563200592
23,16800,RENT,0,DEBTCONSOLIDATION,B,1950,0.1037,0,0.116071429,N,2,9.729193687,7.576097341
22,28880,MORTGAGE,4,MEDICAL,A,2000,0.0859,0,0.069252078,N,3,10.27093922,7.601402335
24,31200,RENT,3,MEDICAL,C,1950,0.1311,0,0.0625,Y,4,10.34820542,7.576097341
24,28900,MORTGAGE,2,DEBTCONSOLIDATION,C,5500,0.1298,0,0.190311419,Y,2,10.27163148,8.612685173
24,28932,MORTGAGE,4,PERSONAL,C,10000,0.1099,0,0.345638048,Y,2,10.27273809,9.210440367
24,10000,RENT,2,DEBTCONSOLIDATION,B,2000,0.1025,1,0.2,N,2,9.210440367,7.601402335
23,28989,MORTGAGE,0,EDUCATION,A,10000,0.08,0,0.344958433,N,2,10.27470622,9.210440367
23,12000,RENT,0,EDUCATION,A,2000,0.0774,1,0.166666667,N,4,9.392745259,7.601402335
25,12000,RENT,2,HOMEIMPROVEMENT,B,2000,0.1189,1,0.166666667,N,4,9.392745259,7.601402335
21,14000,RENT,0,MEDICAL,A,2000,0.1099,0,0.142857143,N,4,9.546884035,7.601402335
23,29000,MORTGAGE,5,DEBTCONSOLIDATION,A,11500,0.079,0,0.396551724,N,4,10.27508559,9.350189267
24,14400,RENT,4,VENTURE,B,2000,0.1065,0,0.138888889,N,4,9.575052928,7.601402335
26,14400,RENT,1,PERSONAL,D,2000,0.1749,1,0.138888889,N,4,9.575052928,7.601402335
21,29000,MORTGAGE,0,PERSONAL,B,4200,0.1199,0,0.144827586,N,3,10.27508559,8.343077871
26,14400,RENT,4,PERSONAL,B,2000,0.1037,0,0.138888889,N,2,9.575052928,7.601402335
21,14400,RENT,0,DEBTCONSOLIDATION,A,2000,0.0579,0,0.138888889,N,2,9.575052928,7.601402335
26,14400,RENT,4,MEDICAL,A,2000,0.0692,0,0.138888889,N,4,9.575052928,7.601402335
26,29000,MORTGAGE,10,HOMEIMPROVEMENT,A,7200,0.0849,0,0.248275862,N,4,10.27508559,8.881975184
26,14400,RENT,2,DEBTCONSOLIDATION,D,2000,0.1558,1,0.138888889,N,4,9.575052928,7.601402335
25,15000,RENT,0,MEDICAL,A,2000,0.0788,0,0.133333333,N,4,9.615872145,7.601402335
21,15600,RENT,0,MEDICAL,A,2000,0.079,0,0.128205128,N,2,9.655090294,7.601402335
24,15915,RENT,0,PERSONAL,D,2000,0.1505,1,0.125667609,Y,4,9.675080172,7.601402335
25,15996,RENT,1,EDUCATION,C,2000,0.1348,0,0.125031258,Y,4,9.680156484,7.601402335
24,17616,RENT,4,VENTURE,B,2000,0.1037,0,0.113533152,N,2,9.776619624,7.601402335
25,18000,RENT,4,DEBTCONSOLIDATION,A,2000,0.0751,1,0.111111111,N,4,9.798182591,7.601402335
23,18000,RENT,2,EDUCATION,C,2000,0.1479,0,0.111111111,N,3,9.798182591,7.601402335
21,18000,RENT,1,EDUCATION,A,2000,0.0542,0,0.111111111,N,3,9.798182591,7.601402335
26,18000,RENT,2,EDUCATION,D,2000,0.133,1,0.111111111,N,2,9.798182591,7.601402335
22,19176,RENT,3,VENTURE,C,2000,0.1422,0,0.104297038,Y,2,9.861466923,7.601402335
24,29000,MORTGAGE,1,HOMEIMPROVEMENT,B,20000,0.1062,0,0.689655172,N,3,10.27508559,9.903537551
24,19200,RENT,2,MEDICAL,C,2000,0.1349,0,0.104166667,N,4,9.86271764,7.601402335
23,19200,RENT,2,EDUCATION,B,2000,0.1059,0,0.104166667,N,4,9.86271764,7.601402335
26,19200,RENT,3,MEDICAL,A,2000,0.0617,0,0.104166667,N,4,9.86271764,7.601402335
22,19728,RENT,5,DEBTCONSOLIDATION,A,2000,0.0749,0,0.101378751,N,2,9.889844913,7.601402335
21,20000,RENT,0,MEDICAL,A,2000,0.1099,0,0.1,N,3,9.903537551,7.601402335
26,20004,RENT,2,EDUCATION,A,2000,0.0859,1,0.099980004,N,3,9.903737521,7.601402335
23,29004,MORTGAGE,2,MEDICAL,B,6000,0.1199,0,0.206868018,N,2,10.27522351,8.699681401
22,29004,MORTGAGE,3,VENTURE,B,5000,0.0925,0,0.172390015,N,4,10.27522351,8.517393171
22,29004,MORTGAGE,6,EDUCATION,A,2500,0.0691,0,0.086195008,N,3,10.27522351,7.824445931
22,21000,RENT,0,EDUCATION,C,2000,0.1422,0,0.095238095,Y,3,9.952325335,7.601402335
23,29004,OWN,1,EDUCATION,C,2000,0.1316,0,0.068956006,Y,3,10.27522351,7.601402335
21,21600,RENT,0,DEBTCONSOLIDATION,B,2000,0.1171,1,0.092592593,N,2,9.980494889,7.601402335
22,21600,RENT,1,DEBTCONSOLIDATION,D,2000,0.1689,1,0.092592593,N,2,9.980494889,7.601402335
23,22000,RENT,1,VENTURE,C,2000,0.1399,0,0.090909091,N,2,9.998843186,7.601402335
22,22000,RENT,0,VENTURE,A,2000,0.0729,0,0.090909091,N,3,9.998843186,7.601402335
23,22004,RENT,8,EDUCATION,B,2000,0.1039,0,0.090892565,N,3,9.999024979,7.601402335
21,23040,RENT,3,MEDICAL,C,2000,0.1311,0,0.086805556,Y,2,10.04503052,7.601402335
22,23587,RENT,4,HOMEIMPROVEMENT,B,2000,0.1189,1,0.08479247,N,4,10.06849339,7.601402335
24,24000,RENT,8,MEDICAL,B,2000,0.1099,0,0.083333333,N,3,10.08585078,7.601402335
24,24000,RENT,4,HOMEIMPROVEMENT,B,2000,0.1269,1,0.083333333,N,2,10.08585078,7.601402335
25,24000,RENT,4,MEDICAL,D,2000,0.1659,0,0.083333333,N,2,10.08585078,7.601402335
21,24000,RENT,1,PERSONAL,E,2000,0.1839,1,0.083333333,Y,3,10.08585078,7.601402335
23,29120,OWN,0,EDUCATION,A,6400,0.0894,0,0.21978022,N,4,10.27921484,8.764209507
23,24000,RENT,0,EDUCATION,C,2000,0.1261,0,0.083333333,Y,3,10.08585078,7.601402335
22,29124,MORTGAGE,0,MEDICAL,E,8875,0.1568,1,0.304731493,Y,3,10.27935219,9.091106284
25,24000,RENT,0,PERSONAL,B,2000,0.1038,0,0.083333333,N,4,10.08585078,7.601402335
23,24000,RENT,0,EDUCATION,C,2000,0.1435,0,0.083333333,Y,2,10.08585078,7.601402335
22,24000,RENT,1,EDUCATION,C,2000,0.1311,0,0.083333333,Y,4,10.08585078,7.601402335
22,29184,OWN,4,MEDICAL,A,1800,0.0542,0,0.061677632,N,4,10.28141016,7.496097345
24,29200,MORTGAGE,6,PERSONAL,A,2500,0.0676,0,0.085616438,N,2,10.28195823,7.824445931
24,29232,MORTGAGE,1,PERSONAL,B,11000,0.1171,1,0.376299945,N,4,10.28305349,9.305741457
21,24000,RENT,5,EDUCATION,B,2000,0.1114,0,0.083333333,N,4,10.08585078,7.601402335
25,29328,MORTGAGE,9,DEBTCONSOLIDATION,A,10000,0.0774,0,0.340971086,N,3,10.28633207,9.210440367
24,24000,RENT,1,HOMEIMPROVEMENT,D,2000,0.1461,1,0.083333333,Y,2,10.08585078,7.601402335
24,24000,RENT,0,VENTURE,E,2000,0.16,1,0.083333333,Y,2,10.08585078,7.601402335
22,24432,RENT,0,EDUCATION,B,2000,0.1136,0,0.081859856,N,4,10.10368996,7.601402335
22,24702,RENT,4,EDUCATION,C,2000,0.1323,0,0.080965104,Y,4,10.11467997,7.601402335
24,25000,RENT,6,PERSONAL,A,2000,0.0662,0,0.08,N,4,10.1266711,7.601402335
25,25000,RENT,4,VENTURE,B,2000,0.0991,0,0.08,N,4,10.1266711,7.601402335
24,25200,RENT,8,DEBTCONSOLIDATION,D,2000,0.1496,1,0.079365079,Y,4,10.13463896,7.601402335
21,25500,RENT,6,EDUCATION,C,2000,0.1347,0,0.078431373,N,2,10.14647295,7.601402335
22,29553,OWN,2,VENTURE,A,6000,0.0749,0,0.203025074,N,4,10.29397438,8.699681401
25,26000,RENT,7,MEDICAL,C,2000,0.1299,0,0.076923077,Y,4,10.16589028,7.601402335
21,29664,MORTGAGE,5,DEBTCONSOLIDATION,C,5000,0.1357,1,0.168554477,Y,4,10.29772318,8.517393171
23,29666,OTHER,1,VENTURE,A,3000,0.0932,0,0.101125868,N,3,10.2977906,8.006700845
23,26496,RENT,1,DEBTCONSOLIDATION,C,2000,0.1361,0,0.075483092,N,4,10.1847868,7.601402335
23,27600,RENT,2,DEBTCONSOLIDATION,C,2000,0.1399,1,0.072463768,N,3,10.22560728,7.601402335
22,28800,RENT,3,MEDICAL,A,2000,0.0849,0,0.069444444,N,2,10.26816539,7.601402335
26,30000,RENT,2,EDUCATION,B,2000,0.1171,1,0.066666667,N,2,10.30898599,7.601402335
25,30000,RENT,0,MEDICAL,B,2000,0.1242,0,0.066666667,N,2,10.30898599,7.601402335
21,30000,RENT,5,EDUCATION,C,2000,0.1343,0,0.066666667,N,4,10.30898599,7.601402335
23,29952,MORTGAGE,1,DEBTCONSOLIDATION,D,4750,0.1446,1,0.158587073,Y,4,10.30738477,8.466110401
24,30000,RENT,2,DEBTCONSOLIDATION,A,2000,0.0766,0,0.066666667,N,3,10.30898599,7.601402335
24,30000,RENT,5,MEDICAL,G,2000,0.2127,1,0.066666667,Y,3,10.30898599,7.601402335
22,29996,MORTGAGE,3,EDUCATION,C,5400,0.1284,0,0.180024003,N,4,10.30885266,8.594339401
23,82000,RENT,7,HOMEIMPROVEMENT,D,15000,0.1825,1,0.182926829,Y,2,11.31448672,9.615872145
22,70550,RENT,6,MEDICAL,D,15000,0.1677,1,0.212615167,Y,2,11.16409113,9.615872145
25,95000,RENT,4,VENTURE,B,15000,0.1242,0,0.157894737,N,2,11.4616427,9.615872145
23,95000,RENT,6,EDUCATION,B,15000,0.0988,0,0.157894737,N,4,11.4616427,9.615872145
23,95000,RENT,7,VENTURE,D,15000,0.1505,0,0.157894737,Y,2,11.4616427,9.615872145
25,30000,MORTGAGE,9,VENTURE,A,5000,0.0603,0,0.166666667,N,3,10.30898599,8.517393171
25,30000,MORTGAGE,4,DEBTCONSOLIDATION,C,6500,0.1427,0,0.216666667,N,3,10.30898599,8.77971129
22,30000,OWN,3,EDUCATION,C,8000,0.1349,0,0.266666667,N,2,10.30898599,8.987321813
23,83600,RENT,7,DEBTCONSOLIDATION,A,15000,0.0849,1,0.179425837,N,2,11.33381076,9.615872145
25,96000,RENT,2,EDUCATION,B,15000,0.0888,0,0.15625,N,2,11.47211389,9.615872145
26,84000,RENT,7,DEBTCONSOLIDATION,D,15000,0.16,1,0.178571429,Y,3,11.33858398,9.615872145
25,96000,RENT,5,MEDICAL,B,15000,0.1158,0,0.15625,N,4,11.47211389,9.615872145
25,97440,RENT,9,EDUCATION,A,15000,0.0749,0,0.153940887,N,4,11.48700235,9.615872145
23,99000,RENT,7,PERSONAL,A,15000,0.0699,0,0.151515152,N,4,11.50288523,9.615872145
26,100000,RENT,5,VENTURE,C,15000,0.1349,0,0.15,Y,4,11.51293546,9.615872145
21,30000,MORTGAGE,0,MEDICAL,A,7125,0.0751,1,0.2375,N,4,10.30898599,8.871505346
24,100000,RENT,4,MEDICAL,A,15000,0.0749,0,0.15,N,2,11.51293546,9.615872145
26,100000,RENT,5,EDUCATION,A,15000,0.0699,0,0.15,N,2,11.51293546,9.615872145
24,88000,RENT,2,HOMEIMPROVEMENT,B,15000,0.0999,1,0.170454545,N,4,11.38510346,9.615872145
25,30000,MORTGAGE,5,EDUCATION,B,3600,0.1242,0,0.12,N,4,10.30898599,8.188966864
26,100000,RENT,0,DEBTCONSOLIDATION,C,15000,0.1426,0,0.15,Y,2,11.51293546,9.615872145
24,100000,RENT,1,VENTURE,B,15000,0.1189,0,0.15,N,2,11.51293546,9.615872145
24,100896,RENT,7,HOMEIMPROVEMENT,D,15000,0.1442,0,0.148667935,N,2,11.52185547,9.615872145
24,102000,RENT,8,HOMEIMPROVEMENT,C,15000,0.1422,0,0.147058824,N,4,11.5327379,9.615872145
23,30000,OWN,1,PERSONAL,A,5000,0.0662,0,0.166666667,N,2,10.30898599,8.517393171
24,105000,RENT,8,DEBTCONSOLIDATION,B,15000,0.1095,0,0.142857143,N,3,11.56172515,9.615872145
23,105504,RENT,5,VENTURE,E,15000,0.1595,0,0.142174704,Y,3,11.56651362,9.615872145
21,30000,MORTGAGE,0,EDUCATION,B,2400,0.1171,0,0.08,N,3,10.30898599,7.783640596
25,108820,RENT,4,EDUCATION,B,15000,0.0963,0,0.137842308,N,3,11.59745961,9.615872145
24,109000,RENT,3,EDUCATION,B,15000,0.1065,0,0.137614679,N,3,11.59911234,9.615872145
23,110000,RENT,7,EDUCATION,B,15000,0.1218,0,0.136363636,N,2,11.60824474,9.615872145
24,98000,RENT,2,DEBTCONSOLIDATION,E,15000,0.1493,1,0.153061224,N,2,11.49273296,9.615872145
22,111000,RENT,1,VENTURE,B,15000,0.1062,0,0.135135135,N,3,11.61729449,9.615872145
24,118300,RENT,1,PERSONAL,C,15000,0.1268,0,0.126796281,N,4,11.6809875,9.615872145
25,120000,RENT,2,PERSONAL,A,15000,0.0751,0,0.125,N,2,11.69525536,9.615872145
24,120000,RENT,5,MEDICAL,A,15000,0.1099,0,0.125,N,3,11.69525536,9.615872145
23,121000,RENT,7,MEDICAL,B,15000,0.1099,0,0.123966942,N,2,11.70355409,9.615872145
24,122000,RENT,4,EDUCATION,B,15000,0.1158,0,0.12295082,N,3,11.71178452,9.615872145
25,125000,RENT,0,VENTURE,A,15000,0.1099,0,0.12,N,3,11.73607702,9.615872145
23,30000,MORTGAGE,7,MEDICAL,A,4600,0.079,0,0.153333333,N,3,10.30898599,8.43402895
25,30000,MORTGAGE,2,VENTURE,B,8000,0.1065,0,0.266666667,N,4,10.30898599,8.987321813
23,125000,RENT,7,EDUCATION,C,15000,0.1299,0,0.12,N,4,11.73607702,9.615872145
26,118000,RENT,1,EDUCATION,D,15000,0.1758,1,0.127118644,N,4,11.67844838,9.615872145
24,123000,RENT,8,PERSONAL,D,15000,0.1537,1,0.12195122,N,4,11.71994776,9.615872145
22,140000,RENT,4,VENTURE,C,15000,0.1417,0,0.107142857,Y,3,11.84940484,9.615872145
22,30000,MORTGAGE,3,HOMEIMPROVEMENT,C,10000,0.1349,1,0.333333333,N,2,10.30898599,9.210440367
23,30000,MORTGAGE,3,MEDICAL,E,3800,0.1864,1,0.126666667,N,2,10.30898599,8.243019469
21,30000,MORTGAGE,0,VENTURE,A,15000,0.0751,0,0.5,N,4,10.30898599,9.615872145
26,156000,RENT,2,DEBTCONSOLIDATION,B,15000,0.1242,0,0.096153846,N,4,11.9576177,9.615872145
