person_age,person_emp_length,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,log_person_income,log_loan_amnt,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file
25,0,0.1,0,0.245614035,3,10.25769445,8.853808275,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,2,0.0692,0,0.244686801,3,10.26147663,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,7,0.0963,0,0.25,2,10.89675784,9.510519036,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,3,0.1273,0,0.244029981,2,10.26416448,8.853808275,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,4,0.0542,0,0.243055556,4,10.26816539,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,4,0.0749,0,0.243055556,4,10.26816539,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,0,0.1269,0,0.233333333,2,10.30898599,8.853808275,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,0,0.089,0,0.233333333,4,10.30898599,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21,2,0.1099,1,0.233333333,2,10.30898599,8.853808275,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,3,0.1136,0,0.148049449,2,10.89742428,8.987321813,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,4,0.1649,1,0.233333333,3,10.30898599,8.853808275,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
26,10,0.0751,0,0.092455621,3,10.8982382,8.517393171,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,8,0.0863,0,0.147928994,4,10.8982382,8.987321813,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,6,0.0962,1,0.233333333,4,10.30898599,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,1,0.1062,0,0.233333333,3,10.30898599,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,3,0.0749,0,0.129151292,3,10.90045464,8.853808275,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25,4,0.0774,0,0.233333333,2,10.30898599,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,2,0.1758,1,0.233333333,2,10.30898599,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,6,0.0639,0,0.064513751,2,10.90141357,8.160803921,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,2,0.1071,0,0.233333333,4,10.30898599,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,4,0.0692,0,0.14732965,4,10.90229792,8.987321813,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21,4,0.0729,0,0.22875817,2,10.32878797,8.853808275,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,7,0.1663,0,0.225835592,4,10.3416457,8.853808275,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25,9,0.0751,0,0.225806452,4,10.34177474,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,6,0.1099,0,0.225806452,2,10.34177474,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,2,0.0788,0,0.224358974,2,10.34820542,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,4,0.1183,0,0.224208065,4,10.34887825,8.853808275,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,3,0.1149,0,0.21875,2,10.37352243,8.853808275,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,8,0.1099,0,0.220588235,4,10.90413782,9.392745259,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24,8,0.0766,0,0.060661765,2,10.90413782,8.101980732,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24,8,0.157,1,0.202303786,2,10.78814313,9.1902397,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,2,0.0963,0,0.220187526,4,10.90595598,9.392745259,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22,6,0.1059,0,0.137614679,3,10.90597433,8.922791624,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,0,0.1426,1,0.21875,4,10.37352243,8.853808275,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,6,0.0662,0,0.216450216,2,10.38409105,8.853808275,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,1,0.1398,0,0.216049383,2,10.38594457,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22,3,0.0729,0,0.213616528,3,10.39726874,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,9,0.0894,0,0.183392019,3,10.90648795,9.210440367,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22,6,0.1253,0,0.073305722,2,10.90718458,8.294299609,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,10,0.1218,0,0.444318223,4,10.90740447,10.09621313,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23,0,0.0662,0,0.212121212,2,10.40429314,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,2,0.079,0,0.212121212,2,10.40429314,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23,1,0.1361,0,0.212121212,4,10.40429314,8.853808275,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22,6,0.1242,1,0.24691358,4,10.79139939,9.392745259,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,10,0.1099,0,0.087912088,2,10.90780748,8.476579509,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,1,0.1099,1,0.164609053,4,10.79139939,8.987321813,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22,2,0.1099,0,0.212121212,2,10.40429314,8.853808275,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,3,0.1427,1,0.210856076,3,10.41027503,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,0,0.1361,0,0.208333333,4,10.42231111,8.853808275,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26,10,0.08,0,0.205906577,2,10.43402756,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,1,0.1316,1,0.205906577,3,10.43402756,8.853808275,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,7,0.1099,0,0.203004466,4,10.44822173,8.853808275,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,0,0.1199,1,0.201149425,2,10.4574014,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20,3,0.1361,0,0.201149425,2,10.4574014,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22,7,0.1099,0,0.145985401,2,10.91146372,8.987321813,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,8,0.1269,0,0.2,2,10.46313191,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,10,0.1682,0,0.09119428,4,10.91197453,8.517393171,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,5,0.0603,0,0.2,2,10.46313191,8.853808275,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,3,0.0859,0,0.018224895,2,10.91274025,6.908754779,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25,2,0.1099,0,0.054644809,2,10.91328684,8.006700845,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,9,0.1523,1,0.122694368,3,10.79759402,8.699681401,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24,9,0.0599,0,0.2,2,10.46313191,8.853808275,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
26,5,0.1099,0,0.2,4,10.46313191,8.853808275,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,7,0.0603,0,0.10007278,3,10.91437912,8.612685173,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,0,0.1099,0,0.2,3,10.46313191,8.853808275,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,6,0.1242,0,0.454578515,2,10.91503392,10.1266711,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,0.0894,0,0.2,3,10.46313191,8.853808275,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,7,0.1149,0,0.038184595,3,10.91503392,7.650168701,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,5,0.1134,0,0.2,3,10.46313191,8.853808275,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21,5,0.1261,1,0.24137931,2,10.27508559,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,2,0.1059,0,0.035002546,4,10.91503392,7.563200592,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,3,0.0999,0,0.198019802,3,10.47308196,8.853808275,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,8,0.0599,0,0.100007273,4,10.91503392,8.612685173,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,3,0.1422,1,0.236055844,3,10.29738602,8.853808275,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,1,0.0603,0,0.194444444,3,10.49130199,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,1,0.079,0,0.194444444,4,10.49130199,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,5,0.1065,0,0.194444444,2,10.49130199,8.853808275,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,3,0.0999,0,0.194444444,3,10.49130199,8.853808275,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,7,0.1099,0,0.272747109,2,10.91503392,9.615872145,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,3,0.0963,0,0.218197687,2,10.91503392,9.392745259,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,4,0.1037,0,0.181831406,4,10.91503392,9.210440367,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,0,0.1099,1,0.233333333,2,10.30898599,8.853808275,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
26,1,0.0894,0,0.194444444,3,10.49130199,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,0,0.1422,0,0.19379845,4,10.49462969,8.853808275,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,7,0.1099,1,0.225806452,3,10.34177474,8.853808275,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24,2,0.0999,0,0.189189189,2,10.51870022,8.853808275,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,2,0.0751,0,0.189189189,4,10.51870022,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,3,0.1075,0,0.090915703,3,10.91503392,8.517393171,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,0,0.1095,0,0.189189189,4,10.51870022,8.853808275,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,0,0.1242,0,0.188172043,3,10.52409092,8.853808275,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,6,0.0714,0,0.188172043,4,10.52409092,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21,5,0.1558,1,0.306147441,3,10.79951435,9.615872145,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21,1,0.1099,0,0.188172043,3,10.52409092,8.853808275,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,7,0.1435,0,0.145465125,4,10.91503392,8.987321813,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25,8,0.0988,1,0.102049147,2,10.79951435,8.517393171,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,5,0.1269,0,0.186666667,4,10.53212288,8.853808275,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,6,0.1099,0,0.185479597,3,10.53850232,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25,0,0.0894,0,0.181831406,2,10.91503392,9.210440367,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,0,0.1099,1,0.21875,4,10.37352243,8.853808275,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26,5,0.0751,0,0.184210526,3,10.54536775,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,0,0.0999,0,0.182291667,2,10.55583878,8.853808275,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,2,0.1114,0,0.181818182,2,10.55843949,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,3,0.1496,0,0.176767677,2,10.58660965,8.853808275,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22,3,0.0963,0,0.175017502,4,10.59655973,8.853808275,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,3,0.1411,1,0.204098294,4,10.79951435,9.210440367,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24,0,0.1126,0,0.218197687,3,10.91503392,9.392745259,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,8,0.1083,0,0.345479671,3,10.91503392,9.852246888,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,1,0.1311,0,0.175017502,3,10.59655973,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,0,0.1065,0,0.175,2,10.59665973,8.853808275,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,6,0.079,0,0.175,2,10.59665973,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,2,0.1199,0,0.175,4,10.59665973,8.853808275,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,1,0.1111,0,0.175,3,10.59665973,8.853808275,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,0.1446,0,0.175,3,10.59665973,8.853808275,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24,3,0.0788,0,0.175,4,10.59665973,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,1,0.1114,0,0.175,4,10.59665973,8.853808275,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,2,0.1171,0,0.363636364,2,10.91510665,9.903537551,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,2,0.0894,0,0.175,3,10.59665973,8.853808275,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,0,0.1704,1,0.205882353,2,10.43414521,8.853808275,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,8,0.1171,0,0.130909091,3,10.91510665,8.881975184,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,3,0.0751,0,0.136363636,2,10.91510665,8.922791624,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,4,0.1158,0,0.175,3,10.59665973,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,2,0.1134,0,0.175,2,10.59665973,8.853808275,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,0,0.1323,0,0.174825175,3,10.59765921,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,5,0.183,1,0.203962704,3,10.44351269,8.853808275,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
24,8,0.0991,0,0.272727273,3,10.91510665,9.615872145,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,6,0.1527,0,0.272727273,3,10.91510665,9.615872145,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,0,0.1186,0,0.171568627,2,10.61646187,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,5,0.0579,0,0.170731707,3,10.62135174,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,5,0.1677,0,0.201818182,2,10.91510665,9.314790473,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23,7,0.1099,0,0.050909091,2,10.91510665,7.937731775,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,5,0.1171,0,0.056363636,2,10.91510665,8.039479919,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,6,0.1349,0,0.025454545,3,10.91510665,7.244941546,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22,2,0.1809,1,0.2,2,10.46313191,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23,7,0.089,0,0.094545455,4,10.91510665,8.556606194,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,6,0.089,0,0.209090909,4,10.91510665,9.350189267,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,1,0.1253,0,0.170731707,2,10.62135174,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,2,0.0603,0,0.145454545,4,10.91510665,8.987321813,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,6,0.1349,0,0.059090909,4,10.91510665,8.08671792,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24,1,0.0991,0,0.095,4,10.91510665,8.561401446,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,2,0.1427,0,0.166666667,2,10.64544871,8.853808275,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26,6,0.1171,0,0.068636364,3,10.91510665,8.236420527,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,10,0.1099,0,0.166666667,2,10.64544871,8.853808275,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,1,0.0603,0,0.116363636,3,10.91510665,8.764209507,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,6,0.1268,0,0.166666667,2,10.64544871,8.853808275,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,7,0.0751,0,0.136363636,4,10.91510665,8.922791624,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,8,0.0579,0,0.166666667,2,10.64544871,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,7,0.079,0,0.118181818,3,10.91510665,8.77971129,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23,7,0.1677,0,0.120454545,3,10.91510665,8.798756583,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26,4,0.1398,1,0.194444444,2,10.49130199,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,0,0.1099,0,0.036363636,2,10.91510665,7.601402335,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,4,0.1361,0,0.166666667,2,10.64544871,8.853808275,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,3,0.1496,1,0.194444444,4,10.49130199,8.853808275,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
23,2,0.0788,0,0.166666667,3,10.64544871,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,9,0.0991,0,0.090909091,4,10.91510665,8.517393171,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,4,0.0863,0,0.166666667,4,10.64544871,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,3,0.0662,0,0.272727273,3,10.91510665,9.615872145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,5,0.0999,1,0.1911837,4,10.50821327,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,4,0.0849,0,0.081818182,3,10.91510665,8.412054873,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23,8,0.0991,0,0.225,3,10.91510665,9.423514392,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,2,0.0999,0,0.162790698,3,10.66897865,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,7,0.1099,0,0.162790698,4,10.66897865,8.853808275,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,8,0.1199,1,0.371428571,4,10.79959599,9.809231817,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,6,0.1099,0,0.118181818,2,10.91510665,8.77971129,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,9,0.1149,0,0.114545455,3,10.91510665,8.74846363,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,1,0.1059,0,0.08,3,10.91510665,8.389587067,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,8,0.0729,0,0.162790698,4,10.66897865,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21,5,0.0542,0,0.218181818,2,10.91510665,9.392745259,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,6,0.079,1,0.188172043,4,10.52409092,8.853808275,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,6,0.1199,0,0.087272727,2,10.91510665,8.476579509,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,5,0.1349,0,0.272727273,2,10.91510665,9.615872145,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23,4,0.1799,1,0.232653061,4,10.79959599,9.34145635,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25,3,0.1599,0,0.090909091,4,10.91510665,8.517393171,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22,1,0.1099,0,0.181818182,3,10.91510665,9.210440367,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,9,0.0749,0,0.118181818,3,10.91510665,8.77971129,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,6,0.0749,0,0.172727273,3,10.91510665,9.159152335,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,2,0.08,0,0.157303371,2,10.70326694,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,5,0.089,0,0.155555556,4,10.71443999,8.853808275,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,2,0.089,1,0.179487179,3,10.57134257,8.853808275,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,8,0.0749,0,0.032727273,4,10.91510665,7.496097345,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25,3,0.0849,0,0.44,3,10.91510665,10.09414923,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,1,0.1099,1,0.142857143,4,10.79959599,8.853808275,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23,1,0.1677,1,0.179487179,3,10.57134257,8.853808275,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26,1,0.0751,0,0.155555556,3,10.71443999,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,7,0.0599,0,0.054545455,4,10.91510665,8.006700845,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,10,0.0749,0,0.181818182,2,10.91510665,9.210440367,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21,4,0.1199,1,0.040816327,2,10.79959599,7.601402335,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,10,0.1349,0,0.050909091,2,10.91510665,7.937731775,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,0,0.1523,0,0.076363636,3,10.91510665,8.343077871,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
21,2,0.0751,0,0.155555556,4,10.71443999,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,7,0.0542,0,0.072727273,3,10.91510665,8.294299609,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,9,0.1099,0,0.155555556,2,10.71443999,8.853808275,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,0,0.1349,0,0.201363636,3,10.91510665,9.312535884,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,5,0.0542,0,0.155555556,4,10.71443999,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,4,0.1649,0,0.163636364,2,10.91510665,9.105090961,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,8,0.1442,1,0.179487179,4,10.57134257,8.853808275,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26,0,0.0999,0,0.153508772,3,10.72768493,8.853808275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,9,0.0849,0,0.152173913,3,10.73641841,8.853808275,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25,5,0.1025,0,0.152173913,3,10.73641841,8.853808275,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,1,0.074,0,0.152173913,4,10.73641841,8.853808275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,7,0.0967,0,0.245454545,2,10.91510665,9.510519036,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,7,0.1099,0,0.272727273,4,10.91510665,9.615872145,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,3,0.0907,0,0.152173913,3,10.73641841,8.853808275,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,0,0.0863,0,0.14957265,3,10.75365985,8.853808275,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,7,0.0542,0,0.07,2,10.91510665,8.256088134,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,8,0.0662,0,0.14893617,3,10.75792416,8.853808275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
