person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,log_person_income,log_loan_amnt,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file
22,47000,6,3000,0.0542,0,0.063829787,3,10.75792416,8.006700845,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25,40000,6,5500,0.1099,0,0.1375,3,10.59665973,8.612685173,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,47000,7,15000,0.1074,0,0.319148936,2,10.75792416,9.615872145,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,47000,5,15000,0.0766,0,0.319148936,3,10.75792416,9.615872145,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,40440,0,5500,0.1273,0,0.136003956,4,10.6075994,8.612685173,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23,47000,7,13850,0.1268,0,0.294680851,4,10.75792416,9.536112711,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26,47000,0,3000,0.0579,0,0.063829787,2,10.75792416,8.006700845,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,37000,5,5500,0.1531,1,0.148648649,2,10.51870022,8.612685173,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
23,43000,1,5500,0.1189,0,0.127906977,4,10.66897865,8.612685173,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,37004,2,5500,0.1505,1,0.14863258,4,10.51880832,8.612685173,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22,44400,2,5500,0.1273,0,0.123873874,4,10.70101727,8.612685173,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22,47000,3,15000,0.0766,0,0.319148936,2,10.75792416,9.615872145,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,47000,1,6000,0.1111,0,0.127659574,4,10.75792416,8.699681401,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,47000,4,6000,0.0766,0,0.127659574,3,10.75792416,8.699681401,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22,45000,3,5500,0.1038,0,0.122222222,2,10.71443999,8.612685173,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,48000,3,5500,0.1149,0,0.114583333,4,10.77897712,8.612685173,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,48000,3,5500,0.0749,0,0.114583333,4,10.77897712,8.612685173,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,48880,2,5500,0.1099,0,0.112520458,3,10.79714405,8.612685173,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,44000,0,5500,0.1528,1,0.125,3,10.69196764,8.612685173,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24,47000,1,8500,0.1099,0,0.180851064,3,10.75792416,9.047939083,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,50000,6,5500,0.0714,0,0.11,3,10.81979828,8.612685173,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,47000,4,7000,0.0751,0,0.14893617,3,10.75792416,8.853808275,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21,47000,5,7000,0.0714,0,0.14893617,3,10.75792416,8.853808275,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,47000,8,7500,0.0751,0,0.159574468,4,10.75792416,8.922791624,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,44052,3,5500,0.1099,1,0.124852447,2,10.69314873,8.612685173,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
23,54000,3,5500,0.0894,0,0.101851852,3,10.89675784,8.612685173,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,54000,6,5500,0.0807,0,0.101851852,2,10.89675784,8.612685173,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,55000,0,5500,0.1171,0,0.1,4,10.91510665,8.612685173,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,56000,7,5500,0.0938,0,0.098214286,3,10.93312483,8.612685173,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,47000,0,9000,0.0894,0,0.191489362,3,10.75792416,9.105090961,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,51000,3,5500,0.1349,1,0.107843137,2,10.83960052,8.612685173,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,57000,1,5500,0.1099,0,0.096491228,4,10.95082409,8.612685173,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26,51600,10,5500,0.1199,1,0.106589147,3,10.85129633,8.612685173,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21,59000,1,5500,0.0542,0,0.093220339,2,10.98530967,8.612685173,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,41000,6,10000,0.1357,1,0.243902439,4,10.62135174,9.210440367,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22,60000,0,5500,0.0788,0,0.091666667,2,11.00211651,8.612685173,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,47000,5,10000,0.1379,0,0.212765957,4,10.75792416,9.210440367,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24,47000,3,12000,0.1221,0,0.255319149,4,10.75792416,9.392745259,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,41000,9,5000,0.1178,1,0.12195122,3,10.62135174,8.517393171,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,62000,7,5500,0.1749,0,0.088709677,3,11.03490579,8.612685173,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26,62400,0,5500,0.0976,0,0.088141026,4,11.04133658,8.612685173,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,41000,1,6600,0.1071,1,0.16097561,2,10.62135174,8.794976432,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,62472,2,5500,0.1273,0,0.088039442,2,11.04248974,8.612685173,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,64000,3,5500,0.1075,0,0.0859375,4,11.06665399,8.612685173,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,72000,8,5500,0.0991,0,0.076388889,3,11.18443529,8.612685173,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,72996,2,5500,0.1149,0,0.075346594,3,11.19817362,8.612685173,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,73700,0,5500,0.1465,0,0.074626866,3,11.20777165,8.612685173,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26,90000,0,5525,0.1136,0,0.061388889,4,11.40757606,8.617219505,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,47091,6,10000,0.1099,0,0.212354802,3,10.75985841,9.210440367,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,47100,4,4000,0.1149,0,0.08492569,3,10.76004951,8.294299609,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,47110,0,11000,0.1099,0,0.233496073,4,10.7602618,9.305741457,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,22000,0,5550,0.1241,1,0.252272727,3,9.998843186,8.621733371,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,24000,7,5550,0.1253,0,0.23125,4,10.08585078,8.621733371,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22,31000,5,5550,0.1136,1,0.179032258,3,10.34177474,8.621733371,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,47004,2,5550,0.0749,0,0.118075057,4,10.75800926,8.621733371,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21,47200,1,7000,0.1323,0,0.148305085,4,10.76217036,8.853808275,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,20485,4,5575,0.079,0,0.272150354,4,9.927497005,8.626226952,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,47211,8,10000,0.1183,0,0.211815043,3,10.76240338,9.210440367,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,28800,5,5575,0.0662,0,0.193576389,4,10.26816539,8.626226952,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,41244,6,11500,0.1158,1,0.278828436,3,10.62728517,9.350189267,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,14400,1,5600,0.1459,1,0.388888889,2,9.575052928,8.630700432,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21,18000,1,5600,0.1809,1,0.311111111,4,9.798182591,8.630700432,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,47300,3,6000,0.1269,0,0.126849894,4,10.76428672,8.699681401,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,47300,5,9500,0.0849,0,0.200845666,2,10.76428672,9.159152335,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,19200,0,5600,0.089,1,0.291666667,2,9.86271764,8.630700432,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,19800,1,5600,0.0579,1,0.282828283,3,9.89348772,8.630700432,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21,20000,4,5600,0.1075,0,0.28,4,9.903537551,8.630700432,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,47412,0,6500,0.0859,0,0.137096094,2,10.76665173,8.77971129,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,47472,6,20000,0.1183,0,0.421300977,3,10.76791641,9.903537551,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,24000,0,5600,0.1273,0,0.233333333,4,10.08585078,8.630700432,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,47484,0,5325,0.1062,0,0.112143038,4,10.76816915,8.580355766,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,25000,3,5600,0.1111,0,0.224,4,10.1266711,8.630700432,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,25000,5,5600,0.0729,0,0.224,2,10.1266711,8.630700432,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,26000,0,5600,0.08,0,0.215384615,2,10.16589028,8.630700432,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,47500,7,12000,0.0991,0,0.252631579,3,10.76850604,9.392745259,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,47500,6,6000,0.079,0,0.126315789,3,10.76850604,8.699681401,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,28000,0,5600,0.1412,1,0.2,2,10.2399955,8.630700432,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,47500,3,13750,0.1171,0,0.289473684,4,10.76850604,9.528866828,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,30000,1,5600,0.1446,1,0.186666667,2,10.30898599,8.630700432,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,30000,3,5600,0.1361,0,0.186666667,2,10.30898599,8.630700432,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,30000,3,5600,0.1099,0,0.186666667,4,10.30898599,8.630700432,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,30000,9,5600,0.1099,1,0.186666667,4,10.30898599,8.630700432,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,30996,2,5600,0.0749,0,0.180668473,2,10.3416457,8.630700432,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,47500,8,7000,0.0774,0,0.147368421,3,10.76850604,8.853808275,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22,32000,3,5600,0.079,0,0.175,3,10.37352243,8.630700432,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,33600,6,5600,0.0925,0,0.166666667,3,10.42231111,8.630700432,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,47540,4,12250,0.1062,0,0.257677745,2,10.76934778,9.413362845,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,47580,6,4000,0.0662,0,0.084068937,2,10.7701888,8.294299609,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21,47580,5,14000,0.0603,0,0.294241278,2,10.7701888,9.546884035,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,29004,0,5600,0.1379,1,0.193076817,4,10.27522351,8.630700432,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,36000,1,5600,0.079,0,0.155555556,4,10.49130199,8.630700432,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,41682,7,18000,0.1322,1,0.431841082,3,10.63784865,9.798182591,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25,47700,1,12375,0.079,0,0.259433962,4,10.77270764,9.423514392,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25,36276,0,5600,0.0999,0,0.154372037,4,10.49893921,8.630700432,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,38000,5,5600,0.0662,0,0.147368421,4,10.54536775,8.630700432,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,47748,5,4500,0.0639,0,0.094244785,4,10.7737134,8.412054873,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,38000,6,5600,0.1099,0,0.147368421,3,10.54536775,8.630700432,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21,47760,2,15000,0.0603,0,0.314070352,2,10.77396469,9.615872145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,47800,5,1500,0.1343,0,0.031380753,3,10.77480184,7.313886832,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22,47800,3,15000,0.1186,0,0.313807531,4,10.77480184,9.615872145,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,33000,0,5600,0.1323,1,0.16969697,4,10.40429314,8.630700432,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,40000,2,5600,0.1099,0,0.14,3,10.59665973,8.630700432,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,40000,7,5600,0.138,0,0.14,3,10.59665973,8.630700432,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25,40000,9,5600,0.1461,0,0.14,4,10.59665973,8.630700432,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
25,40800,9,5600,0.1677,0,0.137254902,3,10.61646187,8.630700432,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26,41000,10,5600,0.1596,0,0.136585366,4,10.62135174,8.630700432,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25,42000,6,5600,0.0749,0,0.133333333,2,10.64544871,8.630700432,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,47940,4,15000,0.1099,0,0.312891114,4,10.77772637,9.615872145,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,47952,4,15000,0.0617,0,0.312812813,4,10.77797664,9.615872145,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,43860,6,5600,0.0963,0,0.127678979,2,10.68878082,8.630700432,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,48000,10,11000,0.1349,0,0.229166667,3,10.77897712,9.305741457,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22,39000,1,5600,0.1496,1,0.143589744,4,10.57134257,8.630700432,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21,48000,5,7350,0.1065,0,0.153125,2,10.77897712,8.902591637,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,48000,8,2200,0.1527,0,0.045833333,4,10.77897712,7.696667082,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
24,47700,0,5600,0.0999,0,0.117400419,2,10.77270764,8.630700432,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,48000,7,5600,0.1114,0,0.116666667,3,10.77897712,8.630700432,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,48000,7,5600,0.1062,0,0.116666667,2,10.77897712,8.630700432,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,50000,3,5600,0.1149,0,0.112,4,10.81979828,8.630700432,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,50000,4,5600,0.1099,0,0.112,4,10.81979828,8.630700432,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23,50000,0,5600,0.1103,0,0.112,4,10.81979828,8.630700432,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,50004,3,5600,0.1059,0,0.111991041,4,10.81987828,8.630700432,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,51000,5,5600,0.0749,0,0.109803922,2,10.83960052,8.630700432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,52000,2,5600,0.0729,0,0.107692308,2,10.85901823,8.630700432,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,42000,4,3200,0.079,1,0.076190476,3,10.64544871,8.07121854,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,52800,3,5600,0.0729,0,0.106060606,3,10.87428541,8.630700432,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,54000,3,5600,0.1059,0,0.103703704,4,10.89675784,8.630700432,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,48000,7,10000,0.1065,0,0.208333333,4,10.77897712,9.210440367,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,54000,4,5600,0.0963,0,0.103703704,2,10.89675784,8.630700432,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,48000,5,2400,0.1269,0,0.05,4,10.77897712,7.783640596,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,55692,5,5600,0.0662,0,0.100553042,2,10.92760974,8.630700432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,56000,8,5600,0.0603,0,0.1,3,10.93312483,8.630700432,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,56000,4,5600,0.0859,0,0.1,4,10.93312483,8.630700432,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,56000,6,5600,0.0832,0,0.1,2,10.93312483,8.630700432,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25,48000,0,23500,0.1349,0,0.489583333,4,10.77897712,10.06479825,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,56880,7,5600,0.1099,0,0.098452883,2,10.94871665,8.630700432,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,48000,6,12000,0.0603,0,0.25,3,10.77897712,9.392745259,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,60000,6,5600,0.1065,0,0.093333333,4,11.00211651,8.630700432,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,60000,1,5600,0.0729,0,0.093333333,2,11.00211651,8.630700432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21,60000,3,5600,0.0925,0,0.093333333,3,11.00211651,8.630700432,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,62000,4,5600,0.0999,0,0.090322581,4,11.03490579,8.630700432,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,48000,7,10000,0.1099,0,0.208333333,3,10.77897712,9.210440367,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,48000,0,1500,0.1629,0,0.03125,3,10.77897712,7.313886832,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23,63000,0,5600,0.0849,0,0.088888889,4,11.05090588,8.630700432,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,48000,6,15000,0.1099,0,0.3125,4,10.77897712,9.615872145,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,48000,5,3000,0.1099,0,0.0625,3,10.77897712,8.006700845,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,60500,2,5600,0.1491,1,0.092561983,3,11.01041517,8.630700432,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,68515,2,5600,0.1261,0,0.081733927,3,11.13482257,8.630700432,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,48000,4,2000,0.1269,0,0.041666667,4,10.77897712,7.601402335,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24,48000,9,8400,0.1099,0,0.175,4,10.77897712,9.036106025,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,69000,1,5600,0.0999,0,0.08115942,3,11.14187628,8.630700432,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,48000,0,5000,0.0603,0,0.104166667,4,10.77897712,8.517393171,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,48000,7,2500,0.1171,0,0.052083333,3,10.77897712,7.824445931,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,69996,7,5600,0.1311,0,0.080004572,2,11.15620766,8.630700432,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
25,70000,3,5600,0.079,0,0.08,4,11.15626481,8.630700432,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,48000,7,20000,0.1171,0,0.416666667,4,10.77897712,9.903537551,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,48000,10,13800,0.1349,0,0.2875,2,10.77897712,9.532496332,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22,70000,3,5600,0.1114,0,0.08,3,11.15626481,8.630700432,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,72000,7,5600,0.1112,0,0.077777778,2,11.18443529,8.630700432,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,48000,8,10500,0.0751,0,0.21875,2,10.77897712,9.25922577,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23,48000,8,10000,0.1065,0,0.208333333,3,10.77897712,9.210440367,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,48000,0,6000,0.1065,0,0.125,2,10.77897712,8.699681401,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,58650,7,5600,0.1484,1,0.095481671,4,10.9793599,8.630700432,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23,79000,4,5600,0.1112,0,0.070886076,4,11.27721579,8.630700432,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,81600,2,5600,0.0599,0,0.068627451,4,11.3095968,8.630700432,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,42000,4,19000,0.0699,1,0.452380952,3,10.64544871,9.852246888,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21,89610,3,5600,0.0654,0,0.062493025,4,11.40323336,8.630700432,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21,48000,5,15000,0.1099,0,0.3125,2,10.77897712,9.615872145,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,48000,7,2500,0.0542,0,0.052083333,3,10.77897712,7.824445931,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,102552,10,5600,0.0999,0,0.054606444,3,11.53813502,8.630700432,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,25000,0,5625,0.1268,0,0.225,4,10.1266711,8.635153989,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25,48000,9,3500,0.0542,0,0.072916667,4,10.77897712,8.160803921,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,36000,0,5650,0.1099,0,0.156944444,3,10.49130199,8.6395878,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22,51000,6,5650,0.0991,0,0.110784314,4,10.83960052,8.6395878,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,48000,10,2000,0.1099,0,0.041666667,2,10.77897712,7.601402335,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,48000,3,1400,0.1479,0,0.029166667,4,10.77897712,7.244941546,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22,48000,6,4400,0.0599,0,0.091666667,3,10.77897712,8.389587067,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,67200,7,5650,0.1347,0,0.084077381,2,11.11544341,8.6395878,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23,66500,0,5675,0.1099,0,0.085338346,2,11.10497226,8.644002038,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,48000,0,12000,0.1099,0,0.25,3,10.77897712,9.392745259,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,11476,0,5700,0.0749,1,0.496688742,4,9.348100312,8.648396877,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,35000,1,5700,0.1299,0,0.162857143,3,10.46313191,8.648396877,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22,37000,4,5700,0.0542,0,0.154054054,4,10.51870022,8.648396877,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,48000,2,13000,0.1099,0,0.270833333,3,10.77897712,9.472781557,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,46000,8,5700,0.0766,0,0.123913043,3,10.73641841,8.648396877,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,48000,2,5000,0.0849,0,0.104166667,4,10.77897712,8.517393171,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,52500,0,5700,0.1112,0,0.108571429,2,10.8685875,8.648396877,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,17000,3,5750,0.089,1,0.338235294,2,9.741027445,8.657129032,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,34000,1,5750,0.1075,0,0.169117647,3,10.43414521,8.657129032,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
