person_age,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt
21,RENT,3,DEBTCONSOLIDATION,C,0.10990 ,0,0.12,Y,3,11.26447693,9.169622539
21,MORTGAGE,4,DEBTCONSOLIDATION,A,0.07880 ,0,0.11,N,2,11.09742517,8.853808275
22,MORTGAGE,7,PERSONAL,B,0.10250 ,0,0.3,N,4,11.09742517,9.903537551
26,MORTGAGE,7,EDUCATION,D,0.14590 ,1,0.25,Y,4,11.00211651,9.615872145
23,MORTGAGE,5,DEBTCONSOLIDATION,C,0.14220 ,1,0.09,Y,4,11.00211651,8.630700432
23,RENT,2,PERSONAL,A,0.07880 ,0,0.12,N,4,11.28979441,9.169622539
26,MORTGAGE,5,MEDICAL,B,0.09880 ,0,0.23,N,4,11.09742517,9.615872145
26,RENT,4,EDUCATION,A,0.10990 ,0,0.12,N,2,11.28979441,9.169622539
23,MORTGAGE,1,EDUCATION,B,0.11140 ,0,0.2,N,4,11.09742517,9.488047863
25,RENT,2,EDUCATION,B,0.12210 ,0,0.12,N,4,11.28979441,9.169622539
22,MORTGAGE,4,EDUCATION,B,0.11480 ,0,0.27,N,3,11.09742517,9.770013301
22,RENT,6,PERSONAL,A,0.07290 ,0,0.12,N,2,11.3139988,9.169622539
25,RENT,3,EDUCATION,B,0.10990 ,0,0.12,N,2,11.32660793,9.169622539
24,RENT,4,DEBTCONSOLIDATION,D,0.14420 ,1,0.12,N,2,11.26401529,9.169622539
23,RENT,2,MEDICAL,B,0.10990 ,0,0.11,N,4,11.3504183,9.169622539
26,MORTGAGE,9,PERSONAL,B,0.12210 ,1,0.17,N,4,11.00211651,9.210440367
25,MORTGAGE,0,HOMEIMPROVEMENT,B,0.12210 ,0,0.28,N,2,11.09742517,9.825580064
22,RENT,0,PERSONAL,A,0.08940 ,1,0.13,N,3,11.19822842,9.169622539
24,RENT,9,EDUCATION,A,0.07290 ,0,0.11,N,3,11.35501941,9.169622539
23,RENT,7,PERSONAL,A,0.05790 ,0,0.11,N,3,11.38510346,9.169622539
22,MORTGAGE,6,EDUCATION,C,0.11720 ,0,0.23,Y,2,11.09742517,9.615872145
25,MORTGAGE,7,MEDICAL,C,0.10910 ,0,0.09,Y,4,11.09742517,8.678631537
26,RENT,2,DEBTCONSOLIDATION,C,0.13850 ,0,0.11,Y,4,11.40757606,9.169622539
25,MORTGAGE,2,EDUCATION,C,0.12530 ,0,0.06,Y,4,11.09931729,8.294299609
25,RENT,0,DEBTCONSOLIDATION,D,0.14110 ,1,0.12,Y,4,11.26447693,9.169622539
24,RENT,6,PERSONAL,C,0.12990 ,0,0.1,Y,2,11.4510607,9.169622539
24,RENT,8,HOMEIMPROVEMENT,B,0.11990 ,0,0.1,N,2,11.45992545,9.169622539
22,MORTGAGE,5,MEDICAL,A,0.06920 ,0,0.13,N,3,11.10120584,9.071193241
25,OWN,10,MEDICAL,C,0.12530 ,0,0.08,Y,4,11.10123603,8.517393171
26,MORTGAGE,3,VENTURE,A,0.07880 ,0,0.15,N,4,11.10322641,9.210440367
22,MORTGAGE,6,EDUCATION,C,0.13480 ,0,0.23,N,2,11.10340715,9.615872145
23,RENT,0,DEBTCONSOLIDATION,B,0.10370 ,0,0.1,N,3,11.48761791,9.169622539
25,MORTGAGE,1,MEDICAL,B,0.12180 ,0,0.06,N,3,11.10376855,8.294299609
23,OWN,6,EDUCATION,A,0.08320 ,0,0.06,N,2,11.10467147,8.294299609
25,MORTGAGE,9,DEBTCONSOLIDATION,B,0.09630 ,0,0.08,N,3,11.10497226,8.517393171
26,RENT,0,EDUCATION,C,0.14220 ,0,0.08,N,4,11.70057447,9.169622539
21,RENT,1,HOMEIMPROVEMENT,C,0.11340 ,1,0.35,N,2,10.2399955,9.179984252
24,MORTGAGE,0,HOMEIMPROVEMENT,A,0.08590 ,0,0.13,N,4,11.10497226,9.08262063
24,MORTGAGE,7,VENTURE,C,0.12530 ,0,0.02,Y,4,11.10497226,7.244941546
21,RENT,5,MEDICAL,B,0.12530 ,0,0.14,N,4,11.15626481,9.179984252
26,MORTGAGE,10,EDUCATION,C,0.12530 ,0,0.18,N,3,11.10503241,9.392745259
24,OTHER,8,DEBTCONSOLIDATION,B,0.11260 ,1,0.3,N,4,11.0106796,9.798182591
24,OWN,3,VENTURE,B,0.10650 ,0,0.11,N,4,11.10647487,8.881975184
23,MORTGAGE,7,MEDICAL,B,0.11490 ,0,0.02,N,3,11.10739035,7.313886832
24,MORTGAGE,4,HOMEIMPROVEMENT,A,0.06990 ,0,0.13,N,2,11.10896423,9.105090961
26,MORTGAGE,0,PERSONAL,B,0.11490 ,0,0.04,N,4,11.10947333,7.824445931
26,MORTGAGE,10,MEDICAL,A,0.05420 ,0,0.18,N,3,11.11114855,9.392745259
23,MORTGAGE,7,PERSONAL,C,0.12730 ,0,0.24,N,3,11.11114855,9.680406499
25,RENT,1,EDUCATION,A,0.08490 ,1,0.33,N,4,10.30898599,9.205428328
26,OWN,11,PERSONAL,B,0.10950 ,0,0.3,N,4,11.11168641,9.903537551
22,MORTGAGE,6,EDUCATION,B,0.10370 ,0,0.09,N,3,11.11240312,8.699681401
24,MORTGAGE,5,EDUCATION,B,0.09620 ,0,0.15,N,2,11.11240312,9.210440367
24,RENT,0,HOMEIMPROVEMENT,A,0.07290 ,1,0.56,N,4,9.798182591,9.210440367
22,OWN,3,VENTURE,C,0.14720 ,0,0.1,Y,3,11.11240312,8.853808275
21,RENT,0,HOMEIMPROVEMENT,B,0.10990 ,1,0.52,N,3,9.86271764,9.210440367
23,MORTGAGE,2,DEBTCONSOLIDATION,A,0.07880 ,0,0.1,N,4,11.11240312,8.853808275
23,MORTGAGE,7,MEDICAL,A,0.09320 ,0,0.15,N,3,11.11240312,9.210440367
22,RENT,4,VENTURE,A,0.06620 ,1,0.5,N,2,9.903537551,9.210440367
24,MORTGAGE,8,MEDICAL,A,0.09320 ,0,0.01,N,4,11.11240312,6.908754779
22,RENT,2,EDUCATION,A,0.07490 ,1,0.5,N,4,9.903537551,9.210440367
22,RENT,2,EDUCATION,B,0.10950 ,1,0.5,N,2,9.903937451,9.210440367
21,RENT,2,EDUCATION,B,0.11710 ,1,0.48,N,2,9.952325335,9.210440367
24,OWN,2,MEDICAL,B,0.12690 ,0,0.24,N,4,11.11246282,9.680406499
22,RENT,4,EDUCATION,C,0.13720 ,1,0.48,Y,2,9.952325335,9.210440367
22,RENT,2,DEBTCONSOLIDATION,C,0.12730 ,1,0.48,Y,4,9.952325335,9.210440367
22,OWN,5,EDUCATION,D,0.16290 ,0,0.11,Y,3,11.11246282,8.922791624
25,MORTGAGE,3,PERSONAL,A,0.07900 ,0,0.04,N,3,11.11246282,8.006700845
26,MORTGAGE,1,VENTURE,A,0.07510 ,0,0.43,N,2,11.11246282,10.27508559
23,MORTGAGE,7,MEDICAL,B,0.11710 ,0,0.04,N,3,11.11246282,7.824445931
26,MORTGAGE,4,MEDICAL,A,0.08900 ,0,0.16,N,4,11.11246282,9.249657234
23,RENT,3,MEDICAL,C,0.13160 ,1,0.48,Y,4,9.952325335,9.210440367
23,RENT,3,PERSONAL,B,0.12210 ,1,0.48,N,4,9.952325335,9.210440367
23,MORTGAGE,7,VENTURE,A,0.10990 ,0,0.15,N,3,11.11246282,9.210440367
24,RENT,4,MEDICAL,B,0.09910 ,1,0.46,N,3,9.980494889,9.210440367
26,RENT,10,VENTURE,B,0.09630 ,1,0.45,N,4,9.998843186,9.210440367
26,RENT,9,MEDICAL,D,0.14590 ,1,0.45,Y,2,9.998843186,9.210440367
24,MORTGAGE,9,EDUCATION,A,0.05990 ,0,0.16,N,2,11.11246282,9.249657234
22,MORTGAGE,0,EDUCATION,B,0.11990 ,0,0.18,N,4,11.11246282,9.392745259
23,MORTGAGE,2,DEBTCONSOLIDATION,A,0.07490 ,0,0.08,N,2,11.11246282,8.630700432
22,RENT,6,MEDICAL,B,0.09880 ,1,0.43,N,2,10.04329297,9.210440367
24,MORTGAGE,0,DEBTCONSOLIDATION,A,0.07490 ,0,0.06,N,3,11.11246282,8.294299609
25,RENT,2,PERSONAL,A,0.07510 ,1,0.43,N,4,10.05997835,9.210440367
26,RENT,6,PERSONAL,B,0.09880 ,1,0.42,N,2,10.07006075,9.210440367
24,RENT,8,VENTURE,A,0.09320 ,1,0.42,N,4,10.07327252,9.210440367
25,RENT,4,HOMEIMPROVEMENT,B,0.09910 ,1,0.42,N,4,10.08585078,9.210440367
21,RENT,5,EDUCATION,A,0.10990 ,1,0.42,N,2,10.08585078,9.210440367
26,RENT,3,MEDICAL,A,0.10990 ,1,0.42,N,2,10.08585078,9.210440367
24,RENT,3,DEBTCONSOLIDATION,B,0.10380 ,1,0.42,N,4,10.08585078,9.210440367
24,MORTGAGE,2,HOMEIMPROVEMENT,B,0.10370 ,0,0.18,N,3,11.11246282,9.40516675
23,MORTGAGE,3,DEBTCONSOLIDATION,A,0.05790 ,0,0.14,N,2,11.11246282,9.132486933
22,MORTGAGE,7,DEBTCONSOLIDATION,A,0.07510 ,0,0.13,N,2,11.11246282,9.08262063
22,MORTGAGE,6,VENTURE,A,0.06760 ,0,0.06,N,3,11.11246282,8.294299609
21,RENT,4,DEBTCONSOLIDATION,C,0.13480 ,1,0.42,N,2,10.08585078,9.210440367
23,OWN,1,VENTURE,A,0.06760 ,0,0.05,N,2,11.11246282,8.08671792
24,RENT,6,DEBTCONSOLIDATION,B,0.10990 ,1,0.42,N,4,10.08585078,9.210440367
22,RENT,6,DEBTCONSOLIDATION,A,0.10990 ,1,0.42,N,3,10.08585078,9.210440367
22,OWN,3,EDUCATION,A,0.08590 ,0,0.18,N,2,11.11246282,9.392745259
24,RENT,3,VENTURE,B,0.08700 ,1,0.42,N,2,10.08585078,9.210440367
21,MORTGAGE,5,EDUCATION,D,0.15650 ,0,0.37,Y,2,11.11246282,10.1266711
23,OWN,7,PERSONAL,C,0.10990 ,0,0.1,N,3,11.11246282,8.764209507
23,RENT,0,PERSONAL,B,0.09640 ,1,0.4,N,4,10.12506989,9.210440367
26,RENT,2,PERSONAL,B,0.10990 ,1,0.4,N,4,10.1265111,9.210440367
24,OWN,3,VENTURE,C,0.10990 ,0,0.19,Y,3,11.11246282,9.472781557
22,RENT,3,MEDICAL,A,0.08940 ,1,0.4,N,4,10.1265111,9.210440367
21,RENT,1,PERSONAL,A,0.10990 ,1,0.4,N,4,10.1266711,9.210440367
23,MORTGAGE,0,VENTURE,A,0.09320 ,0,0.09,N,2,11.11246282,8.699681401
26,MORTGAGE,10,PERSONAL,B,0.12210 ,0,0.15,N,3,11.11246282,9.210440367
23,MORTGAGE,1,EDUCATION,E,0.16320 ,0,0.24,Y,2,11.11246282,9.680406499
23,MORTGAGE,7,HOMEIMPROVEMENT,C,0.12090 ,1,0.3,Y,3,11.01864554,9.798182591
25,MORTGAGE,0,EDUCATION,A,0.08630 ,0,0.1,N,3,11.11246282,8.853808275
25,RENT,4,DEBTCONSOLIDATION,A,0.07660 ,1,0.4,N,4,10.1266711,9.210440367
24,RENT,4,VENTURE,B,0.11360 ,1,0.4,N,2,10.1266711,9.210440367
23,RENT,3,VENTURE,B,0.11830 ,1,0.4,N,3,10.1266711,9.210440367
24,MORTGAGE,4,DEBTCONSOLIDATION,D,0.17490 ,1,0.41,N,3,11.02028351,10.1266711
22,MORTGAGE,2,EDUCATION,B,0.10620 ,0,0.15,N,4,11.11462463,9.210440367
22,RENT,0,PERSONAL,A,0.08590 ,1,0.4,N,2,10.1266711,9.210440367
25,MORTGAGE,9,HOMEIMPROVEMENT,C,0.10990 ,0,0.22,N,4,11.11544341,9.615872145
25,RENT,3,PERSONAL,D,0.14110 ,1,0.4,Y,2,10.1266711,9.210440367
23,MORTGAGE,7,VENTURE,A,0.06030 ,0,0.24,N,2,11.11544341,9.680406499
23,MORTGAGE,7,EDUCATION,A,0.06990 ,0,0.08,N,4,11.11544341,8.617219505
22,MORTGAGE,2,PERSONAL,B,0.09990 ,0,0.07,N,2,11.11544341,8.517393171
25,MORTGAGE,9,MEDICAL,C,0.13800 ,0,0.07,Y,2,11.11544341,8.517393171
23,RENT,4,EDUCATION,D,0.15580 ,1,0.39,N,2,10.16280873,9.210440367
24,MORTGAGE,8,EDUCATION,C,0.10990 ,1,0.04,N,4,11.02191881,7.824445931
25,MORTGAGE,6,HOMEIMPROVEMENT,B,0.11490 ,0,0.05,N,2,11.11544341,8.08671792
22,RENT,1,DEBTCONSOLIDATION,B,0.10650 ,1,0.38,N,3,10.16589028,9.210440367
26,MORTGAGE,9,HOMEIMPROVEMENT,A,0.07140 ,0,0.1,N,2,11.11633585,8.77971129
24,RENT,6,PERSONAL,B,0.10990 ,1,0.38,N,4,10.16589028,9.210440367
23,MORTGAGE,1,MEDICAL,B,0.10750 ,1,0.06,N,3,10.86097781,8.160803921
22,MORTGAGE,7,EDUCATION,C,0.14350 ,0,0.06,Y,4,11.1172275,8.26898821
24,RENT,8,EDUCATION,E,0.16630 ,1,0.38,Y,2,10.16589028,9.210440367
22,MORTGAGE,6,EDUCATION,D,0.14960 ,0,0.14,N,4,11.11767303,9.169622539
24,MORTGAGE,8,MEDICAL,C,0.12870 ,0,0.18,Y,4,11.11886013,9.392745259
22,MORTGAGE,6,EDUCATION,B,0.10250 ,0,0.08,N,4,11.11900842,8.612685173
22,RENT,0,VENTURE,C,0.13490 ,1,0.38,N,3,10.18115717,9.210440367
21,MORTGAGE,5,MEDICAL,C,0.10990 ,1,0.07,N,2,10.86369947,8.294299609
24,MORTGAGE,8,DEBTCONSOLIDATION,D,0.15650 ,1,0.32,N,2,11.02679245,9.883335864
22,RENT,1,EDUCATION,A,0.07490 ,1,0.38,N,3,10.18115717,9.210440367
24,MORTGAGE,2,EDUCATION,B,0.11710 ,0,0.21,N,2,11.11989769,9.575052928
22,RENT,1,PERSONAL,D,0.16020 ,1,0.38,N,2,10.18115717,9.210440367
21,RENT,3,MEDICAL,A,0.10990 ,1,0.38,N,2,10.18115717,9.210440367
24,RENT,5,MEDICAL,A,0.06540 ,1,0.38,N,4,10.18115717,9.210440367
24,MORTGAGE,3,PERSONAL,A,0.07880 ,0,0.04,N,4,11.11989769,8.006700845
22,RENT,3,PERSONAL,B,0.09880 ,1,0.38,N,2,10.18115717,9.210440367
23,RENT,6,MEDICAL,B,0.10650 ,1,0.37,N,3,10.20362918,9.210440367
23,RENT,5,MEDICAL,B,0.10990 ,1,0.37,N,2,10.20362918,9.210440367
24,RENT,0,DEBTCONSOLIDATION,C,0.12730 ,1,0.37,N,2,10.20362918,9.210440367
22,RENT,0,EDUCATION,C,0.12610 ,1,0.37,Y,4,10.20540532,9.210440367
22,RENT,0,EDUCATION,C,0.10280 ,1,0.37,N,3,10.21745852,9.210440367
23,RENT,7,DEBTCONSOLIDATION,A,0.10990 ,1,0.36,N,2,10.23985264,9.210440367
22,RENT,6,EDUCATION,A,0.05420 ,1,0.36,N,3,10.2399955,9.210440367
24,RENT,8,MEDICAL,A,0.06910 ,1,0.36,N,3,10.2399955,9.210440367
25,MORTGAGE,9,MEDICAL,C,0.14350 ,0,0.04,N,3,11.12248689,8.006700845
21,RENT,3,PERSONAL,C,0.11340 ,1,0.35,Y,3,10.26119696,9.210440367
25,RENT,5,VENTURE,A,0.07490 ,1,0.34,N,2,10.27508559,9.210440367
22,RENT,6,MEDICAL,A,0.07290 ,1,0.34,N,3,10.27508559,9.210440367
22,MORTGAGE,3,EDUCATION,C,0.14790 ,0,0.14,Y,4,11.12396343,9.169622539
24,RENT,1,VENTURE,B,0.10740 ,1,0.34,N,2,10.27508559,9.210440367
21,RENT,5,DEBTCONSOLIDATION,B,0.10000 ,1,0.34,N,4,10.27508559,9.210440367
22,MORTGAGE,6,VENTURE,A,0.07140 ,0,0.09,N,3,11.12443546,8.764209507
23,MORTGAGE,4,DEBTCONSOLIDATION,D,0.16770 ,1,0.03,N,4,11.03225717,7.438971592
26,MORTGAGE,2,DEBTCONSOLIDATION,A,0.08490 ,0,0.04,N,4,11.12580604,7.783640596
26,RENT,5,HOMEIMPROVEMENT,B,0.11710 ,1,0.34,N,4,10.28898802,9.210440367
24,MORTGAGE,8,DEBTCONSOLIDATION,B,0.10750 ,0,0.18,N,2,11.12716004,9.392745259
23,MORTGAGE,7,VENTURE,A,0.07510 ,0,0.18,N,3,11.12727769,9.392745259
25,MORTGAGE,3,HOMEIMPROVEMENT,D,0.16290 ,0,0.1,Y,3,11.12727769,8.77971129
23,RENT,0,HOMEIMPROVEMENT,C,0.15270 ,1,0.33,Y,4,10.30898599,9.210440367
22,MORTGAGE,6,EDUCATION,D,0.16770 ,0,0.29,Y,4,11.12727769,9.903537551
22,MORTGAGE,6,DEBTCONSOLIDATION,A,0.07900 ,0,0.24,N,4,11.12727769,9.680406499
23,RENT,7,EDUCATION,C,0.13990 ,1,0.33,N,2,10.30898599,9.210440367
21,RENT,5,VENTURE,B,0.11990 ,1,0.33,N,4,10.30898599,9.210440367
24,RENT,0,PERSONAL,E,0.19290 ,1,0.33,Y,3,10.30898599,9.210440367
23,RENT,3,DEBTCONSOLIDATION,A,0.07490 ,1,0.33,N,2,10.30898599,9.210440367
26,RENT,1,DEBTCONSOLIDATION,A,0.06990 ,1,0.33,N,4,10.30898599,9.210440367
22,MORTGAGE,6,EDUCATION,C,0.15270 ,0,0.13,N,2,11.12727769,9.105090961
23,MORTGAGE,7,MEDICAL,D,0.16290 ,1,0.13,Y,2,10.87238971,8.987321813
25,OWN,8,HOMEIMPROVEMENT,B,0.12420 ,0,0.09,N,4,11.12727769,8.699681401
23,MORTGAGE,7,MEDICAL,B,0.09910 ,0,0.15,N,4,11.12727769,9.210440367
21,MORTGAGE,4,MEDICAL,D,0.16490 ,1,0.43,N,3,10.87238971,10.18115717
22,MORTGAGE,6,EDUCATION,A,0.06990 ,0,0.16,N,4,11.12727769,9.305741457
23,MORTGAGE,5,EDUCATION,B,0.09990 ,0,0.17,N,3,11.12727769,9.350189267
22,RENT,6,DEBTCONSOLIDATION,B,0.10370 ,1,0.33,N,4,10.30898599,9.210440367
24,RENT,3,MEDICAL,A,0.05790 ,1,0.33,N,4,10.30898599,9.210440367
24,MORTGAGE,8,MEDICAL,A,0.07490 ,0,0.12,N,4,11.12727769,8.987321813
25,RENT,9,MEDICAL,A,0.07510 ,1,0.33,N,2,10.30898599,9.210440367
22,MORTGAGE,3,VENTURE,A,0.05990 ,0,0.1,N,4,11.12727769,8.77971129
22,RENT,4,EDUCATION,B,0.11860 ,1,0.33,N,2,10.30898599,9.210440367
22,MORTGAGE,6,PERSONAL,A,0.07490 ,0,0.15,N,2,11.12727769,9.210440367
25,MORTGAGE,2,VENTURE,C,0.12990 ,0,0.1,Y,3,11.12727769,8.77971129
22,RENT,4,EDUCATION,C,0.14350 ,1,0.33,N,3,10.30898599,9.210440367
22,RENT,5,PERSONAL,C,0.13980 ,1,0.33,Y,2,10.30898599,9.210440367
25,MORTGAGE,9,DEBTCONSOLIDATION,B,0.10990 ,0,0.12,N,3,11.12727769,8.987321813
24,RENT,4,DEBTCONSOLIDATION,D,0.10990 ,1,0.33,Y,3,10.30898599,9.210440367
26,MORTGAGE,10,EDUCATION,A,0.08490 ,0,0.15,N,3,11.12727769,9.210440367
22,MORTGAGE,6,PERSONAL,B,0.10740 ,0,0.15,N,2,11.12727769,9.210440367
26,MORTGAGE,3,DEBTCONSOLIDATION,A,0.05790 ,0,0.15,N,2,11.12727769,9.210440367
25,RENT,4,MEDICAL,A,0.07510 ,1,0.33,N,3,10.30898599,9.210440367
24,MORTGAGE,1,VENTURE,A,0.10990 ,0,0.09,N,2,11.12727769,8.699681401
23,MORTGAGE,3,VENTURE,B,0.10370 ,0,0.14,N,3,11.12727769,9.185125123
23,RENT,3,PERSONAL,B,0.11480 ,1,0.33,N,4,10.30898599,9.210440367
23,RENT,7,MEDICAL,B,0.12180 ,1,0.33,N,3,10.30898599,9.210440367
23,MORTGAGE,2,VENTURE,B,0.10370 ,0,0.15,N,2,11.12727769,9.210440367
21,RENT,1,MEDICAL,B,0.11140 ,1,0.33,N,2,10.30898599,9.210440367
22,RENT,7,VENTURE,B,0.11140 ,1,0.33,N,2,10.30898599,9.210440367
23,MORTGAGE,7,PERSONAL,A,0.05420 ,0,0.18,N,4,11.12727769,9.392745259
23,RENT,3,PERSONAL,B,0.11140 ,1,0.33,N,2,10.30898599,9.210440367
24,RENT,0,MEDICAL,D,0.14610 ,1,0.33,N,3,10.30898599,9.210440367
23,RENT,4,PERSONAL,D,0.10990 ,1,0.33,Y,4,10.30898599,9.210440367
26,MORTGAGE,2,MEDICAL,A,0.06540 ,0,0.05,N,3,11.12727769,8.188966864
22,MORTGAGE,6,EDUCATION,B,0.10990 ,0,0.15,N,2,11.12727769,9.210440367
22,MORTGAGE,6,MEDICAL,A,0.07880 ,0,0.19,N,2,11.12727769,9.472781557
22,RENT,1,MEDICAL,A,0.09630 ,1,0.33,N,4,10.30898599,9.210440367
24,MORTGAGE,7,EDUCATION,A,0.07880 ,0,0.09,N,2,11.12727769,8.699681401
22,RENT,1,MEDICAL,C,0.12530 ,1,0.33,N,4,10.30898599,9.210440367
22,MORTGAGE,6,MEDICAL,A,0.06390 ,0,0.05,N,4,11.12727769,8.160803921
24,RENT,4,DEBTCONSOLIDATION,C,0.11660 ,1,0.33,N,2,10.30898599,9.210440367
24,RENT,0,PERSONAL,A,0.08380 ,1,0.33,N,2,10.30898599,9.210440367
23,OWN,2,VENTURE,A,0.10990 ,0,0.21,N,3,11.12727769,9.546884035
23,RENT,7,DEBTCONSOLIDATION,B,0.10370 ,1,0.33,N,4,10.33139885,9.210440367
26,RENT,4,DEBTCONSOLIDATION,B,0.11490 ,1,0.33,N,3,10.33270174,9.210440367
25,RENT,6,EDUCATION,B,0.10370 ,1,0.33,N,2,10.33270174,9.210440367
22,MORTGAGE,3,EDUCATION,B,0.09880 ,0,0.22,N,4,11.12727769,9.602450025
26,RENT,5,DEBTCONSOLIDATION,A,0.07880 ,1,0.33,N,2,10.33270174,9.210440367
26,MORTGAGE,10,EDUCATION,A,0.10990 ,0,0.1,N,2,11.12727769,8.77971129
22,RENT,6,PERSONAL,A,0.08900 ,1,0.32,N,4,10.34177474,9.210440367
26,OWN,8,PERSONAL,B,0.12180 ,0,0.36,N,4,11.12727769,10.09621313
24,MORTGAGE,8,HOMEIMPROVEMENT,A,0.07740 ,0,0.05,N,4,11.12727769,8.188966864
24,RENT,2,VENTURE,C,0.14650 ,1,0.32,N,2,10.34177474,9.210440367
26,OWN,6,PERSONAL,C,0.13920 ,0,0.31,N,4,11.12727769,9.952325335
22,RENT,3,VENTURE,E,0.19420 ,1,0.32,Y,2,10.34177474,9.210440367
22,RENT,4,PERSONAL,A,0.10990 ,1,0.32,N,4,10.34177474,9.210440367
23,RENT,0,MEDICAL,A,0.07510 ,1,0.32,N,2,10.34177474,9.210440367
25,MORTGAGE,2,HOMEIMPROVEMENT,E,0.17040 ,1,0.32,N,3,11.03490579,9.903537551
25,RENT,3,MEDICAL,B,0.09910 ,1,0.32,N,4,10.34820542,9.210440367
23,MORTGAGE,0,EDUCATION,A,0.10990 ,0,0.06,N,4,11.12727769,8.294299609
24,MORTGAGE,1,PERSONAL,E,0.15680 ,0,0.08,N,4,11.12727769,8.612685173
26,MORTGAGE,9,EDUCATION,C,0.10990 ,0,0.18,Y,3,11.12727769,9.392745259
23,MORTGAGE,4,EDUCATION,A,0.08000 ,0,0.01,N,3,11.12727769,6.908754779
22,RENT,5,PERSONAL,C,0.12730 ,1,0.32,N,4,10.34820542,9.210440367
23,MORTGAGE,2,DEBTCONSOLIDATION,C,0.12840 ,0,0.31,N,2,11.12727769,9.952325335
26,MORTGAGE,3,MEDICAL,D,0.13800 ,1,0.12,N,2,10.87238971,8.922791624
23,MORTGAGE,8,HOMEIMPROVEMENT,C,0.11030 ,1,0.15,N,2,11.03490579,9.105090961
24,MORTGAGE,5,HOMEIMPROVEMENT,A,0.05420 ,0,0.06,N,4,11.12733651,8.343077871
26,RENT,6,PERSONAL,A,0.06990 ,1,0.31,N,3,10.37352243,9.210440367
24,MORTGAGE,7,EDUCATION,A,0.06390 ,0,0.06,N,3,11.12733651,8.294299609
26,MORTGAGE,5,MEDICAL,B,0.11890 ,1,0.06,N,4,10.87244663,8.294299609
21,MORTGAGE,5,EDUCATION,B,0.11260 ,0,0.24,N,3,11.12733651,9.680406499
23,RENT,5,MEDICAL,A,0.07290 ,1,0.31,N,3,10.37352243,9.210440367
23,RENT,7,VENTURE,C,0.13110 ,1,0.31,Y,4,10.37352243,9.210440367
24,MORTGAGE,4,VENTURE,A,0.10990 ,0,0.12,N,4,11.12829187,8.99974279
22,RENT,4,VENTURE,D,0.16070 ,1,0.31,N,2,10.37352243,9.210440367
22,RENT,2,VENTURE,C,0.13220 ,1,0.31,N,3,10.37352243,9.210440367
25,MORTGAGE,3,EDUCATION,A,0.10990 ,0,0.25,N,3,11.13094736,9.741027445
23,RENT,3,MEDICAL,C,0.13790 ,1,0.31,Y,3,10.37364742,9.210440367
22,RENT,1,EDUCATION,C,0.13610 ,1,0.31,Y,4,10.38520357,9.210440367
21,RENT,1,EDUCATION,B,0.11480 ,1,0.31,N,2,10.38594457,9.210440367
26,MORTGAGE,7,PERSONAL,A,0.06910 ,0,0.15,N,3,11.1331281,9.25922577
25,OWN,7,PERSONAL,E,0.18390 ,1,0.06,Y,2,11.04133658,8.294299609
24,MORTGAGE,4,PERSONAL,A,0.05420 ,0,0.04,N,4,11.13314272,8.006700845
23,RENT,0,PERSONAL,B,0.11140 ,1,0.31,N,3,10.39148458,9.210440367
22,RENT,7,VENTURE,B,0.11480 ,1,0.31,N,3,10.39353888,9.210440367
24,OWN,8,MEDICAL,A,0.06540 ,0,0.09,N,4,11.13314272,8.699681401
23,MORTGAGE,4,VENTURE,B,0.08880 ,0,0.03,N,4,11.13314272,7.496097345
25,RENT,3,VENTURE,A,0.07510 ,0,0.3,N,4,10.40429314,9.210440367
26,RENT,3,PERSONAL,B,0.11710 ,0,0.3,N,3,10.40429314,9.210440367
23,RENT,4,EDUCATION,C,0.14650 ,0,0.3,N,3,10.40429314,9.210440367
23,RENT,4,EDUCATION,B,0.11990 ,0,0.3,N,4,10.40429314,9.210440367
23,RENT,1,MEDICAL,A,0.05420 ,0,0.3,N,3,10.40429314,9.210440367
21,RENT,5,DEBTCONSOLIDATION,D,0.10990 ,1,0.3,N,4,10.40429314,9.210440367
26,RENT,2,MEDICAL,B,0.11490 ,0,0.3,N,2,10.41033527,9.210440367
22,MORTGAGE,3,PERSONAL,B,0.10990 ,0,0.18,N,4,11.13460362,9.392745259
21,RENT,1,DEBTCONSOLIDATION,B,0.11830 ,0,0.3,N,3,10.41262175,9.210440367
23,RENT,2,EDUCATION,A,0.07510 ,0,0.3,N,4,10.41274194,9.210440367
26,MORTGAGE,7,MEDICAL,A,0.07880 ,0,0.13,N,4,11.13460362,9.105090961
22,RENT,2,VENTURE,C,0.12530 ,0,0.3,Y,4,10.41274194,9.210440367
23,MORTGAGE,3,DEBTCONSOLIDATION,D,0.15700 ,1,0.16,N,3,11.04293784,9.210440367
25,RENT,2,VENTURE,B,0.10250 ,0,0.3,N,3,10.41933057,9.210440367
26,MORTGAGE,0,EDUCATION,B,0.11140 ,0,0.09,N,2,11.13460362,8.77971129
23,MORTGAGE,7,EDUCATION,C,0.11660 ,0,0.06,Y,4,11.13460362,8.343077871
24,RENT,2,VENTURE,C,0.13160 ,0,0.3,Y,3,10.41933057,9.210440367
22,RENT,2,MEDICAL,B,0.10990 ,0,0.3,N,4,10.42231111,9.210440367
