person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file,log_person_income,log_loan_amnt
22,30000,2.0,5000,0.1099,0,0.17,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10.308985993422082,8.517393171418904
23,30000,4.0,5000,0.12990000000000002,1,0.17,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10.308985993422082,8.517393171418904
22,42000,2.0,9000,0.0766,0,0.21,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.645448706505872,9.105090961257085
26,30000,11.0,5000,0.1099,0,0.17,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.308985993422082,8.517393171418904
22,30000,0.0,5000,0.0888,1,0.17,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082,8.517393171418904
23,30000,0.0,5000,0.1099,0,0.17,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.308985993422082,8.517393171418904
25,30000,4.0,5000,0.1186,0,0.17,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082,8.517393171418904
24,42000,7.0,12000,0.0766,0,0.29,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.645448706505872,9.392745258631441
22,30000,0.0,5000,0.1149,0,0.17,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082,8.517393171418904
23,30000,0.0,5000,0.1186,0,0.17,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.308985993422082,8.517393171418904
21,30000,0.0,5000,0.0859,0,0.17,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.308985993422082,8.517393171418904
21,30000,2.0,5000,0.1496,1,0.17,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.308985993422082,8.517393171418904
25,42000,9.0,3250,0.1,0,0.08,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.645448706505872,8.086717920303906
21,30000,3.0,5000,0.1392,0,0.17,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.308985993422082,8.517393171418904
24,30000,0.0,5000,0.1114,0,0.17,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082,8.517393171418904
21,36000,0.0,14000,0.0654,1,0.39,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.491301994830229,9.546884034617925
26,30000,7.0,5000,0.1442,1,0.17,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.308985993422082,8.517393171418904
23,30000,0.0,5000,0.1159,0,0.17,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10.308985993422082,8.517393171418904
22,30000,0.0,5000,0.1033,0,0.17,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082,8.517393171418904
23,30159,0.0,5000,0.1112,0,0.17,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.314271822121892,8.517393171418904
25,42000,3.0,10000,0.0542,0,0.24,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.645448706505872,9.210440366976517
22,42000,0.0,12000,0.1099,0,0.29,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.645448706505872,9.392745258631441
22,30900,3.0,5000,0.1,0,0.16,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.33854382482173,8.517393171418904
23,42000,2.0,1500,0.0617,0,0.04,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.645448706505872,7.313886831633462
26,31000,4.0,5000,0.1496,0,0.16,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.34177474101152,8.517393171418904
22,31000,2.0,5000,0.10619999999999999,0,0.16,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.34177474101152,8.517393171418904
25,31000,0.0,5000,0.0894,0,0.16,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.34177474101152,8.517393171418904
26,31200,8.0,5000,0.0863,0,0.16,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.348205424565993,8.517393171418904
22,31404,0.0,5000,0.0751,0,0.16,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.354722394888482,8.517393171418904
25,42000,4.0,3500,0.1036,0,0.08,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.645448706505872,8.160803920954665
23,31920,0.0,5000,0.08,0,0.16,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.371019379393825,8.517393171418904
23,42000,3.0,11000,0.0654,0,0.26,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.645448706505872,9.305741456739435
21,42000,5.0,12250,0.0888,0,0.29,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.645448706505872,9.41336284529417
25,32000,9.0,5000,0.1427,1,0.16,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10.373522431293592,8.517393171418904
23,32000,4.0,5000,0.12689999999999999,1,0.16,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.373522431293592,8.517393171418904
26,32000,3.0,5000,0.0603,0,0.16,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.373522431293592,8.517393171418904
22,36000,3.0,7000,0.1484,1,0.19,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.491301994830229,8.853808274977197
23,32000,3.0,5000,0.1479,0,0.16,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.373522431293592,8.517393171418904
24,42000,6.0,9250,0.1112,0,0.22,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.645448706505872,9.132486932771318
26,32000,3.0,5000,0.07490000000000001,0,0.16,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.373522431293592,8.517393171418904
24,32000,1.0,5000,0.1099,0,0.16,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.373522431293592,8.517393171418904
26,32000,10.0,5000,0.1253,0,0.16,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10.373522431293592,8.517393171418904
21,32000,3.0,5000,0.0768,0,0.16,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.373522431293592,8.517393171418904
24,32004,3.0,5000,0.1323,0,0.16,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.373647419576104,8.517393171418904
25,32004,5.0,5000,0.1435,0,0.16,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.373647419576104,8.517393171418904
24,42000,8.0,12000,0.1038,0,0.29,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.645448706505872,9.392745258631441
23,32400,0.0,5000,0.1099,0,0.15,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.385944565501662,8.517393171418904
24,42000,7.0,4200,0.1323,0,0.1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.645448706505872,8.343077871169383
24,36000,8.0,6000,0.07139999999999999,1,0.17,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.491301994830229,8.699681400989514
22,32760,3.0,5000,0.1348,0,0.15,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10.396994062531652,8.517393171418904
22,32968,2.0,5000,0.1461,1,0.15,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.403323005002216,8.517393171418904
26,33000,2.0,5000,0.12689999999999999,0,0.15,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.404293143019792,8.517393171418904
26,36000,2.0,6000,0.1149,1,0.17,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.491301994830229,8.699681400989514
23,33000,5.0,5000,0.10619999999999999,0,0.15,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.404293143019792,8.517393171418904
23,42000,0.0,11000,0.0788,0,0.26,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.645448706505872,9.305741456739435
22,33000,1.0,5000,0.1025,0,0.15,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.404293143019792,8.517393171418904
24,33000,8.0,5000,0.1099,0,0.15,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.404293143019792,8.517393171418904
21,33000,5.0,5000,0.1284,0,0.15,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.404293143019792,8.517393171418904
24,42000,7.0,3000,0.0751,0,0.07,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.645448706505872,8.006700845440367
23,33017,1.0,5000,0.1099,0,0.15,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.404808146287813,8.517393171418904
26,33280,11.0,5000,0.1411,1,0.15,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.412741942560633,8.517393171418904
23,33600,3.0,5000,0.1349,0,0.15,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10.422311107413181,8.517393171418904
21,33600,4.0,5000,0.1349,0,0.15,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.422311107413181,8.517393171418904
21,42000,3.0,13750,0.11359999999999999,0,0.33,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.645448706505872,9.528866827722945
21,33996,0.0,5000,0.12179999999999999,0,0.15,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.434027564411219,8.517393171418904
25,33996,0.0,5000,0.09380000000000001,0,0.15,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.434027564411219,8.517393171418904
24,42000,3.0,8500,0.0751,0,0.2,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.645448706505872,9.04793908261736
25,34000,6.0,5000,0.1099,0,0.15,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.434145214930487,8.517393171418904
23,34000,4.0,5000,0.0788,0,0.15,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.434145214930487,8.517393171418904
21,42000,6.0,3500,0.0751,0,0.08,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.645448706505872,8.160803920954665
22,34000,3.0,5000,0.08,0,0.15,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.434145214930487,8.517393171418904
25,34400,9.0,5000,0.1349,0,0.15,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.445840912706414,8.517393171418904
22,34500,1.0,5000,0.1099,0,0.14,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.448743588106625,8.517393171418904
23,34800,1.0,5000,0.1099,1,0.14,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.457401400981889,8.517393171418904
23,42000,7.0,10000,0.1459,0,0.24,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.645448706505872,9.210440366976517
24,34900,3.0,5000,0.1149,0,0.14,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.460270761075149,8.517393171418904
22,34992,1.0,5000,0.1099,0,0.14,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.462903320468884,8.517393171418904
24,35000,4.0,5000,0.11710000000000001,0,0.14,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.463131911491967,8.517393171418904
25,35000,0.0,5000,0.11710000000000001,0,0.14,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.463131911491967,8.517393171418904
21,35000,5.0,5000,0.1065,0,0.14,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.463131911491967,8.517393171418904
22,35000,2.0,5000,0.11710000000000001,0,0.14,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.463131911491967,8.517393171418904
23,35000,5.0,5000,0.0699,0,0.14,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.463131911491967,8.517393171418904
26,29000,6.0,5000,0.12990000000000002,1,0.17,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.275085591132715,8.517393171418904
25,36000,6.0,10000,0.1099,1,0.28,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.491301994830229,9.210440366976517
23,42000,2.0,5200,0.1025,0,0.12,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.645448706505872,8.556606193773073
22,35000,6.0,5000,0.1099,0,0.14,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.463131911491967,8.517393171418904
23,35000,3.0,5000,0.1099,0,0.14,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.463131911491967,8.517393171418904
25,35000,3.0,5000,0.1036,0,0.14,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.463131911491967,8.517393171418904
22,35000,3.0,5000,0.0788,0,0.14,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.463131911491967,8.517393171418904
24,35000,8.0,5000,0.0788,0,0.14,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.463131911491967,8.517393171418904
22,35000,4.0,5000,0.1323,0,0.14,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.463131911491967,8.517393171418904
25,42000,5.0,7000,0.0859,0,0.17,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.645448706505872,8.853808274977197
25,36000,2.0,13750,0.1322,1,0.38,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.491301994830229,9.528866827722945
26,42000,0.0,4500,0.1148,0,0.11,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.645448706505872,8.412054873292933
25,29000,3.0,5000,0.157,1,0.17,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.275085591132715,8.517393171418904
22,42000,6.0,5000,0.0894,0,0.12,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.645448706505872,8.517393171418904
23,29000,1.0,5000,0.1099,1,0.17,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10.275085591132715,8.517393171418904
24,29004,4.0,5000,0.0692,1,0.17,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.275223507900165,8.517393171418904
23,35004,4.0,5000,0.1472,0,0.14,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.463246187411299,8.517393171418904
25,42000,2.0,6000,0.0894,0,0.14,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.645448706505872,8.699681400989514
24,42000,2.0,7000,0.0859,0,0.17,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.645448706505872,8.853808274977197
25,35004,3.0,5000,0.0894,0,0.14,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.463246187411299,8.517393171418904
23,35520,3.0,5000,0.13570000000000002,0,0.14,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.477879349862967,8.517393171418904
21,35550,3.0,5000,0.1099,0,0.14,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.47872356423098,8.517393171418904
26,35880,2.0,5000,0.0768,0,0.14,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.487963186464397,8.517393171418904
22,30000,3.0,5000,0.1825,1,0.17,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.308985993422082,8.517393171418904
21,42000,5.0,12000,0.1426,0,0.29,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.645448706505872,9.392745258631441
23,36000,1.0,5000,0.1479,0,0.14,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.491301994830229,8.517393171418904
21,36000,3.0,5000,0.12990000000000002,0,0.14,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.491301994830229,8.517393171418904
23,30000,7.0,5000,0.1417,1,0.17,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10.308985993422082,8.517393171418904
26,36000,4.0,5000,0.10369999999999999,0,0.14,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.491301994830229,8.517393171418904
23,42000,1.0,5750,0.13570000000000002,0,0.14,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.645448706505872,8.657129031713755
22,30000,2.0,5000,0.1454,1,0.17,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.308985993422082,8.517393171418904
23,36000,0.0,5000,0.1099,0,0.14,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.491301994830229,8.517393171418904
23,36000,4.0,5000,0.0617,0,0.14,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.491301994830229,8.517393171418904
22,30000,6.0,5000,0.1743,1,0.17,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.308985993422082,8.517393171418904
26,42000,4.0,15000,0.11259999999999999,0,0.36,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.645448706505872,9.61587214452889
23,42000,7.0,4400,0.1189,0,0.1,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.645448706505872,8.38958706681109
22,30000,4.0,5000,0.1521,1,0.17,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10.308985993422082,8.517393171418904
24,30000,1.0,5000,0.157,1,0.17,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10.308985993422082,8.517393171418904
22,36000,4.0,5000,0.1348,0,0.14,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.491301994830229,8.517393171418904
23,36000,1.0,5000,0.1322,0,0.14,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.491301994830229,8.517393171418904
23,36100,2.0,5000,0.07490000000000001,0,0.14,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.494075844768336,8.517393171418904
22,42000,1.0,13000,0.1099,0,0.31,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.645448706505872,9.472781556562168
25,42000,9.0,8000,0.09630000000000001,0,0.19,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.645448706505872,8.987321812850125
26,36225,2.0,5000,0.1284,0,0.14,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.497532372052861,8.517393171418904
24,36396,8.0,5000,0.0603,0,0.14,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.502241632645898,8.517393171418904
26,36400,3.0,5000,0.08900000000000001,0,0.14,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.502351525774941,8.517393171418904
25,36480,4.0,5000,0.0654,0,0.14,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.50454685609326,8.517393171418904
22,36996,3.0,5000,0.0999,0,0.14,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.518592107258032,8.517393171418904
23,42000,3.0,5400,0.11779999999999999,0,0.13,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.645448706505872,8.594339400592892
24,42000,1.0,7500,0.1051,0,0.18,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.645448706505872,8.922791623969637
22,36996,0.0,5000,0.0542,0,0.14,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.518592107258032,8.517393171418904
24,42000,2.0,2000,0.1128,0,0.05,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.645448706505872,7.601402334583733
22,37000,4.0,5000,0.1065,0,0.14,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.518700218288165,8.517393171418904
26,36000,10.0,5000,0.1229,1,0.14,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10.491301994830229,8.517393171418904
22,37500,4.0,5000,0.1103,0,0.13,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10.53212287826962,8.517393171418904
26,42000,11.0,15075,0.1292,0,0.36,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.645448706505872,9.620859354387026
23,31516,4.0,5000,0.09910000000000001,1,0.16,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.35828236177716,8.517393171418904
23,42000,1.0,5400,0.1099,0,0.13,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.645448706505872,8.594339400592892
23,42048,7.0,8500,0.0774,0,0.2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.646590883905475,9.04793908261736
23,32000,4.0,5000,0.09910000000000001,1,0.16,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.373522431293592,8.517393171418904
24,38000,8.0,5000,0.1399,0,0.13,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.545367754151743,8.517393171418904
23,32000,5.0,5000,0.1099,1,0.16,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.373522431293592,8.517393171418904
22,38000,0.0,5000,0.0729,0,0.13,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.545367754151743,8.517393171418904
21,38000,0.0,5000,0.1099,0,0.13,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10.545367754151743,8.517393171418904
23,42179,1.0,10000,0.0542,0,0.24,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.649701454032765,9.210440366976517
23,38000,0.0,5000,0.1158,0,0.13,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.545367754151743,8.517393171418904
25,32000,1.0,5000,0.1537,1,0.16,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.373522431293592,8.517393171418904
23,32000,2.0,5000,0.1393,1,0.16,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.373522431293592,8.517393171418904
23,38004,5.0,5000,0.0691,0,0.13,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.54547300900014,8.517393171418904
25,42240,10.0,8000,0.0662,0,0.19,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.651146592342338,8.987321812850125
23,42240,3.0,5500,0.1273,0,0.13,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.651146592342338,8.612685172875459
24,42252,3.0,8000,0.1284,0,0.19,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.65143063618168,8.987321812850125
26,32352,0.0,5000,0.1484,1,0.15,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.384462031332603,8.517393171418904
21,38400,5.0,5000,0.1059,0,0.13,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.555838779903407,8.517393171418904
25,42348,9.0,8000,0.1099,0,0.19,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.65370008705053,8.987321812850125
24,38400,3.0,5000,0.1099,0,0.13,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.555838779903407,8.517393171418904
24,38400,3.0,5000,0.1114,0,0.13,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.555838779903407,8.517393171418904
23,39000,6.0,5000,0.12689999999999999,0,0.13,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.571342565808699,8.517393171418904
22,39000,4.0,5000,0.0699,0,0.13,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.571342565808699,8.517393171418904
25,39000,9.0,5000,0.07490000000000001,0,0.13,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.571342565808699,8.517393171418904
24,33000,1.0,5000,0.21359999999999998,1,0.15,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10.404293143019792,8.517393171418904
24,42500,5.0,4800,0.0751,0,0.11,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.657282884047461,8.476579508530941
23,42500,7.0,7500,0.0849,0,0.18,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.657282884047461,8.922791623969637
23,42500,2.0,12600,0.1099,0,0.3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.657282884047461,9.441531454869693
25,42500,9.0,2000,0.0542,0,0.05,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.657282884047461,7.601402334583733
24,42500,8.0,10000,0.138,0,0.24,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.657282884047461,9.210440366976517
26,39516,0.0,5000,0.0774,0,0.13,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.58448623804925,8.517393171418904
24,39862,8.0,5000,0.1422,0,0.13,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.593203854356613,8.517393171418904
25,39996,3.0,5000,0.0692,0,0.13,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.596559730283433,8.517393171418904
25,39996,2.0,5000,0.13720000000000002,0,0.13,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.596559730283433,8.517393171418904
21,33996,3.0,5000,0.0925,1,0.15,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.434027564411219,8.517393171418904
23,33996,0.0,5000,0.1484,1,0.15,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10.434027564411219,8.517393171418904
24,33996,2.0,5000,0.1496,1,0.15,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.434027564411219,8.517393171418904
25,39996,0.0,5000,0.12869999999999998,0,0.13,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10.596559730283433,8.517393171418904
